Year,Month,Day,MJD,UT1R-TAI
1993,4,7,49084.0,-27.343475327465434
1993,4,8,49085.0,-27.346083296783178
1993,4,9,49086.0,-27.34875056648531
1993,4,10,49087.0,-27.351468680316753
1993,4,11,49088.0,-27.35422799333548
1993,4,12,49089.0,-27.357016265794893
1993,4,13,49090.0,-27.35982143862629
1993,4,14,49091.0,-27.362637991101362
1993,4,15,49092.0,-27.3654547374441
1993,4,16,49093.0,-27.368236601287478
1993,4,17,49094.0,-27.371025230611487
1993,4,18,49095.0,-27.373785409615973
1993,4,19,49096.0,-27.376510219002196
1993,4,20,49097.0,-27.379207302282012
1993,4,21,49098.0,-27.381888953429392
1993,4,22,49099.0,-27.384593023988835
1993,4,23,49100.0,-27.387357868652842
1993,4,24,49101.0,-27.390176265921895
1993,4,25,49102.0,-27.393020981982183
1993,4,26,49103.0,-27.395867700831925
1993,4,27,49104.0,-27.398694697940837
1993,4,28,49105.0,-27.401491566965653
1993,4,29,49106.0,-27.40429770148759
1993,4,30,49107.0,-27.407137974474924
1993,5,1,49108.0,-27.410008880353637
1993,5,2,49109.0,-27.412879077889574
1993,5,3,49110.0,-27.415718846894844
1993,5,4,49111.0,-27.418508200611058
1993,5,5,49112.0,-27.421234428773083
1993,5,6,49113.0,-27.423930274372047
1993,5,7,49114.0,-27.426610268993038
1993,5,8,49115.0,-27.429278603149672
1993,5,9,49116.0,-27.431930856204097
1993,5,10,49117.0,-27.434561119992082
1993,5,11,49118.0,-27.437162320743056
1993,5,12,49119.0,-27.439728421004748
1993,5,13,49120.0,-27.44225843322032
1993,5,14,49121.0,-27.444774664323532
1993,5,15,49122.0,-27.44727801596957
1993,5,16,49123.0,-27.449785331098454
1993,5,17,49124.0,-27.452309548312023
1993,5,18,49125.0,-27.45485206942972
1993,5,19,49126.0,-27.45740995074696
1993,5,20,49127.0,-27.45996934496836
1993,5,21,49128.0,-27.462527455624855
1993,5,22,49129.0,-27.465078799912067
1993,5,23,49130.0,-27.46761319382707
1993,5,24,49131.0,-27.47013527601004
1993,5,25,49132.0,-27.472652648716036
1993,5,26,49133.0,-27.475176409438454
1993,5,27,49134.0,-27.47768411964043
1993,5,28,49135.0,-27.480162543282358
1993,5,29,49136.0,-27.482618966895902
1993,5,30,49137.0,-27.485056223473787
1993,5,31,49138.0,-27.48747314775032
1993,6,1,49139.0,-27.489869552681647
1993,6,2,49140.0,-27.492244737321364
1993,6,3,49141.0,-27.494601632842258
1993,6,4,49142.0,-27.496930969356104
1993,6,5,49143.0,-27.49920906456252
1993,6,6,49144.0,-27.501452022010223
1993,6,7,49145.0,-27.503687372024434
1993,6,8,49146.0,-27.505940433644522
1993,6,9,49147.0,-27.508205068116027
1993,6,10,49148.0,-27.510447331433497
1993,6,11,49149.0,-27.51271228413554
1993,6,12,49150.0,-27.515013908142635
1993,6,13,49151.0,-27.517292722571305
1993,6,14,49152.0,-27.51955116850452
1993,6,15,49153.0,-27.521784531338646
1993,6,16,49154.0,-27.52399543783965
1993,6,17,49155.0,-27.526206736298167
1993,6,18,49156.0,-27.528398661327007
1993,6,19,49157.0,-27.530578671010364
1993,6,20,49158.0,-27.532739762475973
1993,6,21,49159.0,-27.53487813904493
1993,6,22,49160.0,-27.53698533153762
1993,6,23,49161.0,-27.53906248611579
1993,6,24,49162.0,-27.541105291621264
1993,6,25,49163.0,-27.543098738293732
1993,6,26,49164.0,-27.54504017825761
1993,6,27,49165.0,-27.546984490825434
1993,6,28,49166.0,-27.548918895247542
1993,6,29,49167.0,-27.55082127246658
1993,6,30,49168.0,-27.552673217932934
1993,7,1,49169.0,-27.554511762608573
1993,7,2,49170.0,-27.55634859675801
1993,7,3,49171.0,-27.558179013038757
1993,7,4,49172.0,-27.55999571269208
1993,7,5,49173.0,-27.56178902560741
1993,7,6,49174.0,-27.56354867911843
1993,7,7,49175.0,-27.565269095453026
1993,7,8,49176.0,-27.56692430508744
1993,7,9,49177.0,-27.568542893088377
1993,7,10,49178.0,-27.57015141412542
1993,7,11,49179.0,-27.571761691705486
1993,7,12,49180.0,-27.57338783331947
1993,7,13,49181.0,-27.575024633979407
1993,7,14,49182.0,-27.57670480623326
1993,7,15,49183.0,-27.578378956477724
1993,7,16,49184.0,-27.580082541229395
1993,7,17,49185.0,-27.581805479295113
1993,7,18,49186.0,-27.583479357549315
1993,7,19,49187.0,-27.58510319759595
1993,7,20,49188.0,-27.586709160194577
1993,7,21,49189.0,-27.588313667704103
1993,7,22,49190.0,-27.58997166619135
1993,7,23,49191.0,-27.591675609607453
1993,7,24,49192.0,-27.593406187223145
1993,7,25,49193.0,-27.59515614023315
1993,7,26,49194.0,-27.596913920237274
1993,7,27,49195.0,-27.598668869198253
1993,7,28,49196.0,-27.6004164885555
1993,7,29,49197.0,-27.602147629673183
1993,7,30,49198.0,-27.603924489081013
1993,7,31,49199.0,-27.605731319008978
1993,8,1,49200.0,-27.60753490205425
1993,8,2,49201.0,-27.60934221704824
1993,8,3,49202.0,-27.611159749792858
1993,8,4,49203.0,-27.612995379034945
1993,8,5,49204.0,-27.614856698974208
1993,8,6,49205.0,-27.61674296167747
1993,8,7,49206.0,-27.61862848250143
1993,8,8,49207.0,-27.620487157129865
1993,8,9,49208.0,-27.622316538460126
1993,8,10,49209.0,-27.62409251672803
1993,8,11,49210.0,-27.625887518125015
1993,8,12,49211.0,-27.627626233361937
1993,8,13,49212.0,-27.62934105435368
1993,8,14,49213.0,-27.631101395533587
1993,8,15,49214.0,-27.632902326871672
1993,8,16,49215.0,-27.634721974605096
1993,8,17,49216.0,-27.636534799473345
1993,8,18,49217.0,-27.63832490039718
1993,8,19,49218.0,-27.64011539749722
1993,8,20,49219.0,-27.64192920555805
1993,8,21,49220.0,-27.64379058059869
1993,8,22,49221.0,-27.64568508682985
1993,8,23,49222.0,-27.647590237960355
1993,8,24,49223.0,-27.64947954157783
1993,8,25,49224.0,-27.651338747227886
1993,8,26,49225.0,-27.653148171409157
1993,8,27,49226.0,-27.654912101125355
1993,8,28,49227.0,-27.656649399083737
1993,8,29,49228.0,-27.658372626513216
1993,8,30,49229.0,-27.660094981956085
1993,8,31,49230.0,-27.661832071114617
1993,9,1,49231.0,-27.663590187128
1993,9,2,49232.0,-27.665393523455762
1993,9,3,49233.0,-27.667240080201424
1993,9,4,49234.0,-27.669104423259988
1993,9,5,49235.0,-27.67097926755181
1993,9,6,49236.0,-27.672867553320035
1993,9,7,49237.0,-27.67476997701159
1993,9,8,49238.0,-27.676685368880268
1993,9,9,49239.0,-27.678606935608574
1993,9,10,49240.0,-27.680531593130087
1993,9,11,49241.0,-27.682459180996307
1993,9,12,49242.0,-27.684389973937694
1993,9,13,49243.0,-27.686324741855874
1993,9,14,49244.0,-27.68826411130932
1993,9,15,49245.0,-27.69020888184785
1993,9,16,49246.0,-27.692159482269613
1993,9,17,49247.0,-27.694111939634507
1993,9,18,49248.0,-27.696063593055133
1993,9,19,49249.0,-27.698016532096904
1993,9,20,49250.0,-27.699982827919403
1993,9,21,49251.0,-27.701975173757315
1993,9,22,49252.0,-27.70399796306414
1993,9,23,49253.0,-27.706087535218565
1993,9,24,49254.0,-27.708204410588483
1993,9,25,49255.0,-27.71033081398497
1993,9,26,49256.0,-27.71246301544363
1993,9,27,49257.0,-27.714598057432188
1993,9,28,49258.0,-27.716746674891144
1993,9,29,49259.0,-27.71885681865284
1993,9,30,49260.0,-27.720940165056373
1993,10,1,49261.0,-27.723019122209422
1993,10,2,49262.0,-27.72510215309719
1993,10,3,49263.0,-27.72719925229945
1993,10,4,49264.0,-27.729332626356424
1993,10,5,49265.0,-27.73152621309912
1993,10,6,49266.0,-27.733793553082684
1993,10,7,49267.0,-27.73614267398506
1993,10,8,49268.0,-27.738513106482092
1993,10,9,49269.0,-27.74087312393282
1993,10,10,49270.0,-27.74322699287861
1993,10,11,49271.0,-27.74558170862452
1993,10,12,49272.0,-27.747947154135876
1993,10,13,49273.0,-27.75034574027785
1993,10,14,49274.0,-27.75278379597296
1993,10,15,49275.0,-27.7552460685582
1993,10,16,49276.0,-27.75770628782174
1993,10,17,49277.0,-27.760154383887507
1993,10,18,49278.0,-27.762587917114953
1993,10,19,49279.0,-27.76500794612241
1993,10,20,49280.0,-27.767410162813896
1993,10,21,49281.0,-27.769830053593708
1993,10,22,49282.0,-27.772272429363106
1993,10,23,49283.0,-27.77473047021045
1993,10,24,49284.0,-27.777208877887542
1993,10,25,49285.0,-27.77971027804803
1993,10,26,49286.0,-27.782230622547775
1993,10,27,49287.0,-27.784778458768873
1993,10,28,49288.0,-27.78733425913203
1993,10,29,49289.0,-27.789890440069595
1993,10,30,49290.0,-27.79244533524466
1993,10,31,49291.0,-27.794991867949282
1993,11,1,49292.0,-27.797523992504313
1993,11,2,49293.0,-27.800039237581824
1993,11,3,49294.0,-27.802525791500578
1993,11,4,49295.0,-27.80498232136576
1993,11,5,49296.0,-27.807403628589295
1993,11,6,49297.0,-27.809797779740638
1993,11,7,49298.0,-27.812181079165985
1993,11,8,49299.0,-27.814567941380822
1993,11,9,49300.0,-27.816985037968802
1993,11,10,49301.0,-27.819430334121588
1993,11,11,49302.0,-27.82189254841644
1993,11,12,49303.0,-27.824366556773015
1993,11,13,49304.0,-27.826844615023937
1993,11,14,49305.0,-27.82931721333143
1993,11,15,49306.0,-27.831775595962068
1993,11,16,49307.0,-27.834214050046064
1993,11,17,49308.0,-27.836629064398455
1993,11,18,49309.0,-27.839025983912727
1993,11,19,49310.0,-27.841406137425967
1993,11,20,49311.0,-27.843773617965443
1993,11,21,49312.0,-27.846138191197895
1993,11,22,49313.0,-27.848508993262396
1993,11,23,49314.0,-27.850893149924687
1993,11,24,49315.0,-27.85329224280128
1993,11,25,49316.0,-27.855709577616764
1993,11,26,49317.0,-27.85813090979003
1993,11,27,49318.0,-27.86053793115702
1993,11,28,49319.0,-27.862912416264454
1993,11,29,49320.0,-27.865238346395014
1993,11,30,49321.0,-27.867503727184808
1993,12,1,49322.0,-27.86970959782325
1993,12,2,49323.0,-27.871860250207998
1993,12,3,49324.0,-27.873971280442458
1993,12,4,49325.0,-27.87606936201504
1993,12,5,49326.0,-27.87818279891113
1993,12,6,49327.0,-27.880337735597948
1993,12,7,49328.0,-27.882555343962558
1993,12,8,49329.0,-27.88483436083647
1993,12,9,49330.0,-27.88719656674707
1993,12,10,49331.0,-27.88960645788173
1993,12,11,49332.0,-27.892029677975806
1993,12,12,49333.0,-27.894487000252976
1993,12,13,49334.0,-27.896953818349456
1993,12,14,49335.0,-27.899415266619318
1993,12,15,49336.0,-27.901898953649226
1993,12,16,49337.0,-27.90444545896021
1993,12,17,49338.0,-27.90704701183235
1993,12,18,49339.0,-27.909645252249256
1993,12,19,49340.0,-27.912220267694547
1993,12,20,49341.0,-27.914800066500405
1993,12,21,49342.0,-27.917399740334
1993,12,22,49343.0,-27.920045571743504
1993,12,23,49344.0,-27.922705251223825
1993,12,24,49345.0,-27.92535730684904
1993,12,25,49346.0,-27.92799053431909
1993,12,26,49347.0,-27.930596960013037
1993,12,27,49348.0,-27.933172502490432
1993,12,28,49349.0,-27.93571802277719
1993,12,29,49350.0,-27.938233738605607
1993,12,30,49351.0,-27.940741179284576
1993,12,31,49352.0,-27.943226112455157
1994,1,1,49353.0,-27.94573800125478
1994,1,2,49354.0,-27.948254794353545
1994,1,3,49355.0,-27.950732176515572
1994,1,4,49356.0,-27.95310705314353
1994,1,5,49357.0,-27.955411038826085
1994,1,6,49358.0,-27.957710782425156
1994,1,7,49359.0,-27.96001176195407
1994,1,8,49360.0,-27.962311150545933
1994,1,9,49361.0,-27.964603739552395
1994,1,10,49362.0,-27.966870296130732
1994,1,11,49363.0,-27.969114672184133
1994,1,12,49364.0,-27.971357795931713
1994,1,13,49365.0,-27.973631986213785
1994,1,14,49366.0,-27.97594292956258
1994,1,15,49367.0,-27.978238673821853
1994,1,16,49368.0,-27.980470770494307
1994,1,17,49369.0,-27.98264482119891
1994,1,18,49370.0,-27.98481830877644
1994,1,19,49371.0,-27.98698914204729
1994,1,20,49372.0,-27.98913933760089
1994,1,21,49373.0,-27.99130667447406
1994,1,22,49374.0,-27.993517384955275
1994,1,23,49375.0,-27.99577508697036
1994,1,24,49376.0,-27.99805726253868
1994,1,25,49377.0,-28.000343147749238
1994,1,26,49378.0,-28.002634782384142
1994,1,27,49379.0,-28.004961531209283
1994,1,28,49380.0,-28.007310331210473
1994,1,29,49381.0,-28.009652562350624
1994,1,30,49382.0,-28.011946208239287
1994,1,31,49383.0,-28.01417811703789
1994,2,1,49384.0,-28.01635701405397
1994,2,2,49385.0,-28.018496911695387
1994,2,3,49386.0,-28.020616553356916
1994,2,4,49387.0,-28.022718775045607
1994,2,5,49388.0,-28.024802830779755
1994,2,6,49389.0,-28.026873498441496
1994,2,7,49390.0,-28.0289343332823
1994,2,8,49391.0,-28.03099980753165
1994,2,9,49392.0,-28.033082055101865
1994,2,10,49393.0,-28.03518226442701
1994,2,11,49394.0,-28.03727380296151
1994,2,12,49395.0,-28.039350396435488
1994,2,13,49396.0,-28.041425570945268
1994,2,14,49397.0,-28.043507684256234
1994,2,15,49398.0,-28.045605807997543
1994,2,16,49399.0,-28.047724884325095
1994,2,17,49400.0,-28.049866081954857
1994,2,18,49401.0,-28.052028809189935
1994,2,19,49402.0,-28.054221980384302
1994,2,20,49403.0,-28.056429278593576
1994,2,21,49404.0,-28.058669384960922
1994,2,22,49405.0,-28.060952593680515
1994,2,23,49406.0,-28.063261728812876
1994,2,24,49407.0,-28.06561479793452
1994,2,25,49408.0,-28.06801567115685
1994,2,26,49409.0,-28.070475884710884
1994,2,27,49410.0,-28.073001972075733
1994,2,28,49411.0,-28.075581171505107
1994,3,1,49412.0,-28.078207070740245
1994,3,2,49413.0,-28.08086225616849
1994,3,3,49414.0,-28.083537386077655
1994,3,4,49415.0,-28.086182587922156
1994,3,5,49416.0,-28.08875097870186
1994,3,6,49417.0,-28.091258025681064
1994,3,7,49418.0,-28.09371893505864
1994,3,8,49419.0,-28.096116970949673
1994,3,9,49420.0,-28.098469090068157
1994,3,10,49421.0,-28.10079798774699
1994,3,11,49422.0,-28.103103947611544
1994,3,12,49423.0,-28.105376448413143
1994,3,13,49424.0,-28.107618820436638
1994,3,14,49425.0,-28.109859178736016
1994,3,15,49426.0,-28.112069532689137
1994,3,16,49427.0,-28.11424527439687
1994,3,17,49428.0,-28.116480817042543
1994,3,18,49429.0,-28.118701767103385
1994,3,19,49430.0,-28.120913784146712
1994,3,20,49431.0,-28.123171984452753
1994,3,21,49432.0,-28.125456062814912
1994,3,22,49433.0,-28.127747332121114
1994,3,23,49434.0,-28.130048740747743
1994,3,24,49435.0,-28.1323691283673
1994,3,25,49436.0,-28.13471637260769
1994,3,26,49437.0,-28.137097183332486
1994,3,27,49438.0,-28.13949674820126
1994,3,28,49439.0,-28.141878981552562
1994,3,29,49440.0,-28.144231502699117
1994,3,30,49441.0,-28.146566413546314
1994,3,31,49442.0,-28.148896535988378
1994,4,1,49443.0,-28.151227032975545
1994,4,2,49444.0,-28.153555580775574
1994,4,3,49445.0,-28.155880007062866
1994,4,4,49446.0,-28.15820158528046
1994,4,5,49447.0,-28.16051834046781
1994,4,6,49448.0,-28.162820498691786
1994,4,7,49449.0,-28.165108648761958
1994,4,8,49450.0,-28.16739469962413
1994,4,9,49451.0,-28.16970254486166
1994,4,10,49452.0,-28.17204653738095
1994,4,11,49453.0,-28.174421281988074
1994,4,12,49454.0,-28.176809317537018
1994,4,13,49455.0,-28.179190592826757
1994,4,14,49456.0,-28.18155699741711
1994,4,15,49457.0,-28.183904805621207
1994,4,16,49458.0,-28.186243476335296
1994,4,17,49459.0,-28.188583481625848
1994,4,18,49460.0,-28.19091825629616
1994,4,19,49461.0,-28.193241167180844
1994,4,20,49462.0,-28.19555993905747
1994,4,21,49463.0,-28.19788717938543
1994,4,22,49464.0,-28.20023100994085
1994,4,23,49465.0,-28.202610615295725
1994,4,24,49466.0,-28.205026375938424
1994,4,25,49467.0,-28.207462287998037
1994,4,26,49468.0,-28.20991078413353
1994,4,27,49469.0,-28.21237069528937
1994,4,28,49470.0,-28.21483277116653
1994,4,29,49471.0,-28.21730297892931
1994,4,30,49472.0,-28.219779101125965
1994,5,1,49473.0,-28.222255799144417
1994,5,2,49474.0,-28.224731400598024
1994,5,3,49475.0,-28.227206361528367
1994,5,4,49476.0,-28.22968008525419
1994,5,5,49477.0,-28.232149889519977
1994,5,6,49478.0,-28.234606680870158
1994,5,7,49479.0,-28.23704302446071
1994,5,8,49480.0,-28.239470392129395
1994,5,9,49481.0,-28.241903840905533
1994,5,10,49482.0,-28.244353977381444
1994,5,11,49483.0,-28.246827614317862
1994,5,12,49484.0,-28.249337239964888
1994,5,13,49485.0,-28.251875813372124
1994,5,14,49486.0,-28.25441232625982
1994,5,15,49487.0,-28.25693433653092
1994,5,16,49488.0,-28.259432898537018
1994,5,17,49489.0,-28.261899663964194
1994,5,18,49490.0,-28.264330944096642
1994,5,19,49491.0,-28.266723521279697
1994,5,20,49492.0,-28.26906728038939
1994,5,21,49493.0,-28.271367770594175
1994,5,22,49494.0,-28.273636215041147
1994,5,23,49495.0,-28.275874440722124
1994,5,24,49496.0,-28.278063660193542
1994,5,25,49497.0,-28.280185905841687
1994,5,26,49498.0,-28.282293045845254
1994,5,27,49499.0,-28.284374751998357
1994,5,28,49500.0,-28.286413278352857
1994,5,29,49501.0,-28.288397947830454
1994,5,30,49502.0,-28.290351116424244
1994,5,31,49503.0,-28.292283128671635
1994,6,1,49504.0,-28.2942098063502
1994,6,2,49505.0,-28.296147691612614
1994,6,3,49506.0,-28.2980896949867
1994,6,4,49507.0,-28.300016422369705
1994,6,5,49508.0,-28.301918075118664
1994,6,6,49509.0,-28.303793176745387
1994,6,7,49510.0,-28.305649392266037
1994,6,8,49511.0,-28.307512905868546
1994,6,9,49512.0,-28.30940804254366
1994,6,10,49513.0,-28.311325438353702
1994,6,11,49514.0,-28.31324429614446
1994,6,12,49515.0,-28.31516408932188
1994,6,13,49516.0,-28.317081304591756
1994,6,14,49517.0,-28.318991389984483
1994,6,15,49518.0,-28.320891723687957
1994,6,16,49519.0,-28.32276633378235
1994,6,17,49520.0,-28.324597885304176
1994,6,18,49521.0,-28.326386377176522
1994,6,19,49522.0,-28.328121144693537
1994,6,20,49523.0,-28.329808466004927
1994,6,21,49524.0,-28.331430770186127
1994,6,22,49525.0,-28.33298266629158
1994,6,23,49526.0,-28.334473109885693
1994,6,24,49527.0,-28.335900344969588
1994,6,25,49528.0,-28.337277738923575
1994,6,26,49529.0,-28.338625435459935
1994,6,27,49530.0,-28.33993616200667
1994,6,28,49531.0,-28.34121000044149
1994,6,29,49532.0,-28.342449127876307
1994,6,30,49533.0,-28.343635649303636
1994,7,1,49534.0,-28.344799729791713
1994,7,2,49535.0,-28.345986966889075
1994,7,3,49536.0,-28.347227974009424
1994,7,4,49537.0,-28.348520622823578
1994,7,5,49538.0,-28.349843769511626
1994,7,6,49539.0,-28.35117671462393
1994,7,7,49540.0,-28.35251457006241
1994,7,8,49541.0,-28.353885982958175
1994,7,9,49542.0,-28.355319318244504
1994,7,10,49543.0,-28.356813086658693
1994,7,11,49544.0,-28.35834461510352
1994,7,12,49545.0,-28.359879107254443
1994,7,13,49546.0,-28.36142822274608
1994,7,14,49547.0,-28.362996315923777
1994,7,15,49548.0,-28.36458494159042
1994,7,16,49549.0,-28.366197561077488
1994,7,17,49550.0,-28.367832415211183
1994,7,18,49551.0,-28.369483372391148
1994,7,19,49552.0,-28.37111356189809
1994,7,20,49553.0,-28.372694637843242
1994,7,21,49554.0,-28.374175208924434
1994,7,22,49555.0,-28.37558855103187
1994,7,23,49556.0,-28.37698912764619
1994,7,24,49557.0,-28.37838436336712
1994,7,25,49558.0,-28.37976492971261
1994,7,26,49559.0,-28.381122305107453
1994,7,27,49560.0,-28.382451274795915
1994,7,28,49561.0,-28.38376533918543
1994,7,29,49562.0,-28.385125101776797
1994,7,30,49563.0,-28.386567007975117
1994,7,31,49564.0,-28.388060681107564
1994,8,1,49565.0,-28.389556363491053
1994,8,2,49566.0,-28.391015904600124
1994,8,3,49567.0,-28.39245765381208
1994,8,4,49568.0,-28.393930900855405
1994,8,5,49569.0,-28.39544384711125
1994,8,6,49570.0,-28.396974192331207
1994,8,7,49571.0,-28.398471124571685
1994,8,8,49572.0,-28.39987878034822
1994,8,9,49573.0,-28.401190457227937
1994,8,10,49574.0,-28.40242664231717
1994,8,11,49575.0,-28.4036638797838
1994,8,12,49576.0,-28.40492354830398
1994,8,13,49577.0,-28.40616270555822
1994,8,14,49578.0,-28.40736310321683
1994,8,15,49579.0,-28.408557248423378
1994,8,16,49580.0,-28.409791978933992
1994,8,17,49581.0,-28.411084138147654
1994,8,18,49582.0,-28.41240613366225
1994,8,19,49583.0,-28.4137309819503
1994,8,20,49584.0,-28.415050444938856
1994,8,21,49585.0,-28.41637761167676
1994,8,22,49586.0,-28.417738892413063
1994,8,23,49587.0,-28.419150241352938
1994,8,24,49588.0,-28.420611953204023
1994,8,25,49589.0,-28.422108256232114
1994,8,26,49590.0,-28.42361627857497
1994,8,27,49591.0,-28.425154048410057
1994,8,28,49592.0,-28.426748267040427
1994,8,29,49593.0,-28.428384099002734
1994,8,30,49594.0,-28.430023946514968
1994,8,31,49595.0,-28.431650105220367
1994,9,1,49596.0,-28.433288343311744
1994,9,2,49597.0,-28.43496193537138
1994,9,3,49598.0,-28.436677890432627
1994,9,4,49599.0,-28.438430362611463
1994,9,5,49600.0,-28.4401936795041
1994,9,6,49601.0,-28.441949524619798
1994,9,7,49602.0,-28.443711914212358
1994,9,8,49603.0,-28.445536896919386
1994,9,9,49604.0,-28.447484223684803
1994,9,10,49605.0,-28.449523001989235
1994,9,11,49606.0,-28.451598733486197
1994,9,12,49607.0,-28.453695872302973
1994,9,13,49608.0,-28.455816213561977
1994,9,14,49609.0,-28.45796312656396
1994,9,15,49610.0,-28.46011803032158
1994,9,16,49611.0,-28.4622931075086
1994,9,17,49612.0,-28.464511397804554
1994,9,18,49613.0,-28.466724562988528
1994,9,19,49614.0,-28.468909667703993
1994,9,20,49615.0,-28.47108942755628
1994,9,21,49616.0,-28.4732508502799
1994,9,22,49617.0,-28.47540940116508
1994,9,23,49618.0,-28.477582513277014
1994,9,24,49619.0,-28.47973991202653
1994,9,25,49620.0,-28.48186440314765
1994,9,26,49621.0,-28.483958191127652
1994,9,27,49622.0,-28.486032297463446
1994,9,28,49623.0,-28.4880857876507
1994,9,29,49624.0,-28.49010974903623
1994,9,30,49625.0,-28.492101133686024
1994,10,1,49626.0,-28.494069651926683
1994,10,2,49627.0,-28.496036392869392
1994,10,3,49628.0,-28.498025399129087
1994,10,4,49629.0,-28.50005517764585
1994,10,5,49630.0,-28.502136899130715
1994,10,6,49631.0,-28.504277416487582
1994,10,7,49632.0,-28.50643640029501
1994,10,8,49633.0,-28.50859471803659
1994,10,9,49634.0,-28.51075629238741
1994,10,10,49635.0,-28.512920555609607
1994,10,11,49636.0,-28.51509498224558
1994,10,12,49637.0,-28.517283343257947
1994,10,13,49638.0,-28.51946955776392
1994,10,14,49639.0,-28.521661120395258
1994,10,15,49640.0,-28.5238639854623
1994,10,16,49641.0,-28.526054022566786
1994,10,17,49642.0,-28.52819276273477
1994,10,18,49643.0,-28.530268101602072
1994,10,19,49644.0,-28.532281318120585
1994,10,20,49645.0,-28.534275770881727
1994,10,21,49646.0,-28.536284646669703
1994,10,22,49647.0,-28.538325566993098
1994,10,23,49648.0,-28.5404190833327
1994,10,24,49649.0,-28.542567346443494
1994,10,25,49650.0,-28.544760706839682
1994,10,26,49651.0,-28.547004415330314
1994,10,27,49652.0,-28.54927142049669
1994,10,28,49653.0,-28.551528249777054
1994,10,29,49654.0,-28.553780666206624
1994,10,30,49655.0,-28.556043556988218
1994,10,31,49656.0,-28.558326780516314
1994,11,1,49657.0,-28.56062766977895
1994,11,2,49658.0,-28.56294377799842
1994,11,3,49659.0,-28.565288005350517
1994,11,4,49660.0,-28.567640234809716
1994,11,5,49661.0,-28.569965380015994
1994,11,6,49662.0,-28.572265118718192
1994,11,7,49663.0,-28.574552290814687
1994,11,8,49664.0,-28.576802425834952
1994,11,9,49665.0,-28.579016543561075
1994,11,10,49666.0,-28.581224726711095
1994,11,11,49667.0,-28.583451135507946
1994,11,12,49668.0,-28.585726661791565
1994,11,13,49669.0,-28.588034733920818
1994,11,14,49670.0,-28.59034947258996
1994,11,15,49671.0,-28.59266170463727
1994,11,16,49672.0,-28.594976100470713
1994,11,17,49673.0,-28.597316897036826
1994,11,18,49674.0,-28.599690532789722
1994,11,19,49675.0,-28.602081394979656
1994,11,20,49676.0,-28.604472512950796
1994,11,21,49677.0,-28.606865368786544
1994,11,22,49678.0,-28.60927312235239
1994,11,23,49679.0,-28.611691477688698
1994,11,24,49680.0,-28.614137348411916
1994,11,25,49681.0,-28.616613244845453
1994,11,26,49682.0,-28.619091046965515
1994,11,27,49683.0,-28.621535631215508
1994,11,28,49684.0,-28.623922958876886
1994,11,29,49685.0,-28.62625149177162
1994,11,30,49686.0,-28.62854849328672
1994,12,1,49687.0,-28.630868847084784
1994,12,2,49688.0,-28.6332293844438
1994,12,3,49689.0,-28.635602851931967
1994,12,4,49690.0,-28.637967485023946
1994,12,5,49691.0,-28.64033212152304
1994,12,6,49692.0,-28.642682194727673
1994,12,7,49693.0,-28.64501837568975
1994,12,8,49694.0,-28.647337933107515
1994,12,9,49695.0,-28.649645283985556
1994,12,10,49696.0,-28.651967166137
1994,12,11,49697.0,-28.654333208227726
1994,12,12,49698.0,-28.65676611197184
1994,12,13,49699.0,-28.659262183993185
1994,12,14,49700.0,-28.66179304523502
1994,12,15,49701.0,-28.664349840891333
1994,12,16,49702.0,-28.666923573555707
1994,12,17,49703.0,-28.66954162825684
1994,12,18,49704.0,-28.672245410020615
1994,12,19,49705.0,-28.675045220885558
1994,12,20,49706.0,-28.677926048163872
1994,12,21,49707.0,-28.680848380018006
1994,12,22,49708.0,-28.683764395704312
1994,12,23,49709.0,-28.686643342847198
1994,12,24,49710.0,-28.689475097268886
1994,12,25,49711.0,-28.69227095924866
1994,12,26,49712.0,-28.69505122367286
1994,12,27,49713.0,-28.69782519970304
1994,12,28,49714.0,-28.700581570140514
1994,12,29,49715.0,-28.70330689445214
1994,12,30,49716.0,-28.70601261229534
1994,12,31,49717.0,-28.708718751612757
1995,1,1,49718.0,-28.711444236230705
1995,1,2,49719.0,-28.714189329943444
1995,1,3,49720.0,-28.716984443140785
1995,1,4,49721.0,-28.719802192488093
1995,1,5,49722.0,-28.722606961319777
1995,1,6,49723.0,-28.72537749989019
1995,1,7,49724.0,-28.728096661271593
1995,1,8,49725.0,-28.730760058660703
1995,1,9,49726.0,-28.73335373238217
1995,1,10,49727.0,-28.735883219446286
1995,1,11,49728.0,-28.738370418736853
1995,1,12,49729.0,-28.74084712968495
1995,1,13,49730.0,-28.74332468010332
1995,1,14,49731.0,-28.74580149200821
1995,1,15,49732.0,-28.748281149441738
1995,1,16,49733.0,-28.750755624846335
1995,1,17,49734.0,-28.753211242365104
1995,1,18,49735.0,-28.755639383750108
1995,1,19,49736.0,-28.758053486544995
1995,1,20,49737.0,-28.76046576253334
1995,1,21,49738.0,-28.76289399917439
1995,1,22,49739.0,-28.765353227025233
1995,1,23,49740.0,-28.76785174219728
1995,1,24,49741.0,-28.77039067682122
1995,1,25,49742.0,-28.77296946663595
1995,1,26,49743.0,-28.775590352098543
1995,1,27,49744.0,-28.778248059891734
1995,1,28,49745.0,-28.78092932426155
1995,1,29,49746.0,-28.783608703521363
1995,1,30,49747.0,-28.786257668719088
1995,1,31,49748.0,-28.78885832259037
