Year,Month,Day,MJD,UT1R-TAI,LOD
2022,9,30,59852,-36.89119782,-0.0001887
2022,10,1,59853,-36.8909269,-0.0004119
2022,10,2,59854,-36.89076135,-0.000456
2022,10,3,59855,-36.8906521,-0.0004826
2022,10,4,59856,-36.89051762,-0.0004476
2022,10,5,59857,-36.8903422,-0.0002887
2022,10,6,59858,-36.89016558,-2.86E-05
2022,10,7,59859,-36.8899978,0.0002339
2022,10,8,59860,-36.8898571,0.0004481
2022,10,9,59861,-36.88977581,0.0005781
2022,10,10,59862,-36.88978112,0.0005882
2022,10,11,59863,-36.88984181,0.0004433
2022,10,12,59864,-36.8898926,0.000194
2022,10,13,59865,-36.8899419,-3.90E-05
2022,10,14,59866,-36.89001564,-0.0002106
2022,10,15,59867,-36.89014916,-0.0002885
2022,10,16,59868,-36.89037878,-0.0002666
2022,10,17,59869,-36.89071377,-0.0001737
2022,10,18,59870,-36.89112737,-4.37E-05
2022,10,19,59871,-36.89157637,0.0001058
2022,10,20,59872,-36.89202007,0.0002714
2022,10,21,59873,-36.89244354,0.0004618
2022,10,22,59874,-36.89286417,0.000674
2022,10,23,59875,-36.89331078,0.0008691
2022,10,24,59876,-36.89379557,0.0009786
2022,10,25,59877,-36.89429111,0.0009389
2022,10,26,59878,-36.89475834,0.0007559
2022,10,27,59879,-36.89519472,0.0005036
2022,10,28,59880,-36.89562612,0.0002393
2022,10,29,59881,-36.89601147,-4.40E-06
2022,10,30,59882,-36.89637416,-0.0001088
2022,10,31,59883,-36.89673073,-7.49E-05
2022,11,1,59884,-36.89707586,9.22e-05
2022,11,2,59885,-36.89748656,0.0004001
2022,11,3,59886,-36.89798284,0.000712
2022,11,4,59887,-36.89854044,0.0009407
2022,11,5,59888,-36.89913256,0.0010288
2022,11,6,59889,-36.89967628,0.0009449
2022,11,7,59890,-36.9001883,0.0008084
2022,11,8,59891,-36.90073909,0.0006454
2022,11,9,59892,-36.90129997,0.0004043
2022,11,10,59893,-36.90183561,0.000138
2022,11,11,59894,-36.90231155,-9.89E-05
2022,11,12,59895,-36.90275222,-0.000236
2022,11,13,59896,-36.90318013,-0.00028
2022,11,14,59897,-36.90359814,-0.000241
2022,11,15,59898,-36.90402661,-0.0001163
2022,11,16,59899,-36.90446824,5.93e-05
2022,11,17,59900,-36.90492325,0.0002632
2022,11,18,59901,-36.90538488,0.0004662
2022,11,19,59902,-36.9058467,0.0006421
2022,11,20,59903,-36.9063075,0.0007606
2022,11,21,59904,-36.90676688,0.0007898
2022,11,22,59905,-36.90723648,0.0007137
2022,11,23,59906,-36.90771475,0.0005251
2022,11,24,59907,-36.9081876,0.0002644
2022,11,25,59908,-36.90864241,9.6e-06
2022,11,26,59909,-36.90906445,-0.0001702
2022,11,27,59910,-36.90942888,-0.0002347
2022,11,28,59911,-36.9097268,-0.0001665
2022,11,29,59912,-36.90997314,2.5e-06
2022,11,30,59913,-36.91017775,0.0002032
2022,12,1,59914,-36.91037225,0.0003736
2022,12,2,59915,-36.91053639,0.0004297
2022,12,3,59916,-36.91066448,0.0003958
2022,12,4,59917,-36.91080495,0.0003048
2022,12,5,59918,-36.91095021,0.0001304
2022,12,6,59919,-36.91110544,-7.57E-05
2022,12,7,59920,-36.91126786,-0.0002859
2022,12,8,59921,-36.91143559,-0.0004655
2022,12,9,59922,-36.91160876,-0.0005906
2022,12,10,59923,-36.91177996,-0.0006488
2022,12,11,59924,-36.91195226,-0.0006255
2022,12,12,59925,-36.91212911,-0.000535
2022,12,13,59926,-36.91229241,-0.0004096
2022,12,14,59927,-36.91242805,-0.0002654
2022,12,15,59928,-36.91251691,-0.000121
2022,12,16,59929,-36.91256956,3.16e-05
2022,12,17,59930,-36.91261642,0.0001739
2022,12,18,59931,-36.91267618,0.0002681
2022,12,19,59932,-36.9127803,0.0002984
2022,12,20,59933,-36.91295315,0.0002389
2022,12,21,59934,-36.91319121,8.66e-05
2022,12,22,59935,-36.91347638,-0.0001117
2022,12,23,59936,-36.91377132,-0.0002853
2022,12,24,59937,-36.91405367,-0.0003346
2022,12,25,59938,-36.91435283,-0.0001965
2022,12,26,59939,-36.91470157,7.38e-05
2022,12,27,59940,-36.91508854,0.0003522
2022,12,28,59941,-36.91546514,0.0005273
2022,12,29,59942,-36.9157636,0.0005628
2022,12,30,59943,-36.91601028,0.0005361
2022,12,31,59944,-36.9162765,0.000443
2023,1,1,59945,-36.91651201,0.0002181
2023,1,2,59946,-36.91669686,-2.81E-05
2023,1,3,59947,-36.91689251,-0.0002214
2023,1,4,59948,-36.91709262,-0.0004025
2023,1,5,59949,-36.91729412,-0.0005254
2023,1,6,59950,-36.91752374,-0.0005576
2023,1,7,59951,-36.91778584,-0.0005183
2023,1,8,59952,-36.91807572,-0.000411
2023,1,9,59953,-36.91839566,-0.0002524
2023,1,10,59954,-36.91871503,-8.95E-05
2023,1,11,59955,-36.91901128,5.34e-05
2023,1,12,59956,-36.91922964,0.0001339
2023,1,13,59957,-36.91934951,0.0001773
2023,1,14,59958,-36.91939475,0.0001966
2023,1,15,59959,-36.91939807,0.0001749
2023,1,16,59960,-36.91939764,9.88e-05
2023,1,17,59961,-36.9194162,-4.85E-05
2023,1,18,59962,-36.91944235,-0.0002494
2023,1,19,59963,-36.9194805,-0.0004267
2023,1,20,59964,-36.91951094,-0.0005345
2023,1,21,59965,-36.9194987,-0.0005543
2023,1,22,59966,-36.91934431,-0.0004944
2023,1,23,59967,-36.9190905,-0.0002553
2023,1,24,59968,-36.91887286,6.61e-05
2023,1,25,59969,-36.91865013,0.000241
2023,1,26,59970,-36.9184379,0.0002925
2023,1,27,59971,-36.91822241,0.0001905
2023,1,28,59972,-36.9179905,9e-07
2023,1,29,59973,-36.91779259,-0.0001799
2023,1,30,59974,-36.91765528,-0.0003481
2023,1,31,59975,-36.9175721,-0.0005151
2023,2,1,59976,-36.91747799,-0.0006862
2023,2,2,59977,-36.91735959,-0.0007762
2023,2,3,59978,-36.91726277,-0.0007411
2023,2,4,59979,-36.91722265,-0.0006174
2023,2,5,59980,-36.91722296,-0.0004627
2023,2,6,59981,-36.91722618,-0.0003019
2023,2,7,59982,-36.91720452,-0.0001461
2023,2,8,59983,-36.91714008,-5.00E-06
2023,2,9,59984,-36.91705462,0.0001383
2023,2,10,59985,-36.91700717,0.0002783
2023,2,11,59986,-36.91703352,0.0003547
2023,2,12,59987,-36.9171078,0.0003115
2023,2,13,59988,-36.91719427,0.0001667
2023,2,14,59989,-36.91728132,-2.27E-05
2023,2,15,59990,-36.91738207,-0.0002044
2023,2,16,59991,-36.9174691,-0.0003493
2023,2,17,59992,-36.91752296,-0.0003668
2023,2,18,59993,-36.91758197,-0.0001942
2023,2,19,59994,-36.91766291,0.0001015
2023,2,20,59995,-36.91775347,0.0004224
2023,2,21,59996,-36.91784631,0.0006816
2023,2,22,59997,-36.91793619,0.0008065
2023,2,23,59998,-36.91802805,0.0007968
2023,2,24,59999,-36.91818124,0.0007136
2023,2,25,60000,-36.91843503,0.0005449
2023,2,26,60001,-36.91870059,0.0002517
2023,2,27,60002,-36.91889921,-4.24E-05
2023,2,28,60003,-36.91909138,-0.0001924
2023,3,1,60004,-36.9193463,-0.00023
2023,3,2,60005,-36.9196439,-0.0002387
2023,3,3,60006,-36.91992785,-0.0002062
2023,3,4,60007,-36.92022673,-7.76E-05
2023,3,5,60008,-36.92052871,0.000103
2023,3,6,60009,-36.9208815,0.0003456
2023,3,7,60010,-36.92126473,0.0005547
2023,3,8,60011,-36.92166034,0.0007164
2023,3,9,60012,-36.92206212,0.000813
2023,3,10,60013,-36.9224666,0.0008282
2023,3,11,60014,-36.92287846,0.0007582
2023,3,12,60015,-36.9232892,0.0006061
2023,3,13,60016,-36.92370221,0.000411
2023,3,14,60017,-36.92411657,0.0002175
2023,3,15,60018,-36.92454994,7.17e-05
2023,3,16,60019,-36.92494619,-2.95E-05
2023,3,17,60020,-36.92527594,1.7e-06
2023,3,18,60021,-36.92557162,0.0002064
2023,3,19,60022,-36.92586321,0.000508
2023,3,20,60023,-36.92614237,0.0007792
2023,3,21,60024,-36.92636765,0.0009296
2023,3,22,60025,-36.92656172,0.0009596
2023,3,23,60026,-36.92674731,0.0008776
2023,3,24,60027,-36.92697867,0.0006877
2023,3,25,60028,-36.9271966,0.0003734
2023,3,26,60029,-36.92736768,6.49e-05
2023,3,27,60030,-36.92753998,-0.0001361
2023,3,28,60031,-36.92772237,-0.0002733
2023,3,29,60032,-36.92791543,-0.0003175
2023,3,30,60033,-36.92814138,-0.0002598
2023,3,31,60034,-36.92841233,-0.0001267
2023,4,1,60035,-36.92871775,3.79e-05
2023,4,2,60036,-36.92901354,0.0002013
2023,4,3,60037,-36.9292894,0.0003819
2023,4,4,60038,-36.92957596,0.0005579
2023,4,5,60039,-36.92986294,0.0006744
2023,4,6,60040,-36.93015271,0.0007197
2023,4,7,60041,-36.93046178,0.0006993
2023,4,8,60042,-36.93083375,0.0006258
2023,4,9,60043,-36.9312772,0.0004743
2023,4,10,60044,-36.9317439,0.0002659
2023,4,11,60045,-36.93221923,8.66e-05
2023,4,12,60046,-36.93267459,-3.44E-05
2023,4,13,60047,-36.93308803,-3.49E-05
2023,4,14,60048,-36.93346503,0.000107
2023,4,15,60049,-36.93386104,0.0003882
2023,4,16,60050,-36.93428117,0.000707
2023,4,17,60051,-36.93469571,0.0009188
2023,4,18,60052,-36.93507013,0.0009803
2023,4,19,60053,-36.93536016,0.0008834
2023,4,20,60054,-36.93564391,0.0007316
2023,4,21,60055,-36.93593991,0.0004803
2023,4,22,60056,-36.93621696,0.0001878
2023,4,23,60057,-36.93651339,-2.76E-05
2023,4,24,60058,-36.93685527,-0.0001638
2023,4,25,60059,-36.93723561,-0.0002294
2023,4,26,60060,-36.93764339,-0.0002297
2023,4,27,60061,-36.93803811,-0.0001836
2023,4,28,60062,-36.93842789,-4.86E-05
2023,4,29,60063,-36.93885127,0.0001491
2023,4,30,60064,-36.93929719,0.0003309
2023,5,1,60065,-36.93970014,0.0004987
2023,5,2,60066,-36.94012444,0.0006431
2023,5,3,60067,-36.94055251,0.000712
2023,5,4,60068,-36.94096289,0.000684
2023,5,5,60069,-36.94139266,0.0006055
2023,5,6,60070,-36.94187523,0.000477
2023,5,7,60071,-36.94243815,0.0003168
2023,5,8,60072,-36.94304246,0.0001477
2023,5,9,60073,-36.9436935,7.77e-05
2023,5,10,60074,-36.94439385,0.0001209
2023,5,11,60075,-36.94511867,0.0002941
2023,5,12,60076,-36.94590435,0.0005745
2023,5,13,60077,-36.94672148,0.0008647
2023,5,14,60078,-36.94756803,0.0011312
2023,5,15,60079,-36.94846247,0.0013088
2023,5,16,60080,-36.94936146,0.0012961
2023,5,17,60081,-36.95018206,0.0010916
2023,5,18,60082,-36.95093627,0.0008148
2023,5,19,60083,-36.95162263,0.0004982
2023,5,20,60084,-36.95227787,0.0002209
2023,5,21,60085,-36.95292975,-1.70E-05
2023,5,22,60086,-36.95349415,-0.0002163
2023,5,23,60087,-36.95401519,-0.0003017
2023,5,24,60088,-36.9544749,-0.0003301
2023,5,25,60089,-36.95487171,-0.0002884
2023,5,26,60090,-36.95519676,-0.0002078
2023,5,27,60091,-36.95545446,-6.20E-05
2023,5,28,60092,-36.955724,0.0001365
2023,5,29,60093,-36.95600006,0.000269
2023,5,30,60094,-36.95621533,0.0002945
2023,5,31,60095,-36.95636875,0.0002782
2023,6,1,60096,-36.95652712,0.0002314
2023,6,2,60097,-36.95670384,9.16e-05
2023,6,3,60098,-36.95688884,-0.0001268
2023,6,4,60099,-36.95705842,-0.0003677
2023,6,5,60100,-36.95720625,-0.0005265
2023,6,6,60101,-36.95737994,-0.0005304
2023,6,7,60102,-36.95755332,-0.0004348
2023,6,8,60103,-36.95769498,-0.0002531
2023,6,9,60104,-36.95779988,-2.23E-05
2023,6,10,60105,-36.95787561,0.0001874
2023,6,11,60106,-36.95792424,0.0002974
2023,6,12,60107,-36.95791166,0.0002673
2023,6,13,60108,-36.95786357,0.0001509
2023,6,14,60109,-36.95780062,-5.20E-05
2023,6,15,60110,-36.95770802,-0.000311
2023,6,16,60111,-36.95762225,-0.0005311
2023,6,17,60112,-36.95757887,-0.0006963
2023,6,18,60113,-36.95756331,-0.0008189
2023,6,19,60114,-36.95755835,-0.0008735
2023,6,20,60115,-36.95755941,-0.0008457
2023,6,21,60116,-36.957569,-0.0007621
2023,6,22,60117,-36.95752918,-0.0006812
2023,6,23,60118,-36.95741916,-0.0005803
2023,6,24,60119,-36.95723654,-0.0004743
2023,6,25,60120,-36.95698668,-0.0003725
2023,6,26,60121,-36.95671365,-0.0002695
2023,6,27,60122,-36.95644047,-0.0002088
2023,6,28,60123,-36.95618403,-0.0002234
2023,6,29,60124,-36.95593073,-0.000311
2023,6,30,60125,-36.95572962,-0.000445
2023,7,1,60126,-36.95555689,-0.0006398
2023,7,2,60127,-36.955388,-0.0008316
2023,7,3,60128,-36.95517405,-0.000961
2023,7,4,60129,-36.95490969,-0.000946
2023,7,5,60130,-36.95456564,-0.0008177
2023,7,6,60131,-36.95412593,-0.0006116
2023,7,7,60132,-36.95364234,-0.0003658
2023,7,8,60133,-36.95312135,-0.0002083
2023,7,9,60134,-36.95256885,-0.0002072
2023,7,10,60135,-36.95195939,-0.0003264
2023,7,11,60136,-36.95136482,-0.0004836
2023,7,12,60137,-36.95079435,-0.0007161
2023,7,13,60138,-36.95020353,-0.0009714
2023,7,14,60139,-36.94964603,-0.0011411
2023,7,15,60140,-36.94912306,-0.0012592
2023,7,16,60141,-36.94861655,-0.0013057
2023,7,17,60142,-36.94816495,-0.0012355
2023,7,18,60143,-36.94776883,-0.0011031
2023,7,19,60144,-36.94741683,-0.0009241
2023,7,20,60145,-36.94710357,-0.0007087
2023,7,21,60146,-36.94683983,-0.0004857
2023,7,22,60147,-36.94660101,-0.0003219
2023,7,23,60148,-36.94633699,-0.0002342
2023,7,24,60149,-36.94606013,-0.000181
2023,7,25,60150,-36.94578594,-0.0001947
2023,7,26,60151,-36.94548087,-0.0003134
2023,7,27,60152,-36.94514467,-0.0004844
2023,7,28,60153,-36.94480096,-0.0006677
2023,7,29,60154,-36.94447778,-0.0008228
2023,7,30,60155,-36.94417712,-0.0009135
2023,7,31,60156,-36.94388434,-0.0008861
2023,8,1,60157,-36.94358868,-0.0007225
2023,8,2,60158,-36.94326114,-0.0004612
2023,8,3,60159,-36.94291434,-0.0001511
2023,8,4,60160,-36.9425424,8.12e-05
2023,8,5,60161,-36.94215179,0.0001727
2023,8,6,60162,-36.94172481,8.58e-05
2023,8,7,60163,-36.94127227,-0.0001127
2023,8,8,60164,-36.94082108,-0.0003629
2023,8,9,60165,-36.94038951,-0.0006123
2023,8,10,60166,-36.93997706,-0.000846
2023,8,11,60167,-36.93952213,-0.0010614
2023,8,12,60168,-36.93903478,-0.0011748
2023,8,13,60169,-36.93853149,-0.0011952
2023,8,14,60170,-36.9380174,-0.0011327
2023,8,15,60171,-36.93750249,-0.0009947
2023,8,16,60172,-36.93700247,-0.0007974
2023,8,17,60173,-36.93652535,-0.0006196
2023,8,18,60174,-36.93602122,-0.0004897
2023,8,19,60175,-36.93547965,-0.000401
2023,8,20,60176,-36.93490454,-0.000372
2023,8,21,60177,-36.93428938,-0.0004111
2023,8,22,60178,-36.93364962,-0.0004982
2023,8,23,60179,-36.93300795,-0.0006287
2023,8,24,60180,-36.93238031,-0.000781
2023,8,25,60181,-36.93179084,-0.0009207
2023,8,26,60182,-36.93123227,-0.0010216
2023,8,27,60183,-36.93071794,-0.0010209
2023,8,28,60184,-36.93021227,-0.000878
2023,8,29,60185,-36.92972849,-0.0005862
2023,8,30,60186,-36.9293113,-0.0001866
2023,8,31,60187,-36.92893412,0.0001634
2023,9,1,60188,-36.92855631,0.0003596
2023,9,2,60189,-36.92815962,0.0003621
2023,9,3,60190,-36.92771654,0.0001717
2023,9,4,60191,-36.92723187,-0.0001167
2023,9,5,60192,-36.92674379,-0.0004104
2023,9,6,60193,-36.92627321,-0.0006694
2023,9,7,60194,-36.92582693,-0.0008541
2023,9,8,60195,-36.92539806,-0.000966
2023,9,9,60196,-36.92495565,-0.0010078
2023,9,10,60197,-36.92453071,-0.0009389
2023,9,11,60198,-36.92411727,-0.0008138
2023,9,12,60199,-36.92370011,-0.0006524
2023,9,13,60200,-36.92329729,-0.0004607
2023,9,14,60201,-36.92289666,-0.0002943
2023,9,15,60202,-36.9224827,-0.0001728
2023,9,16,60203,-36.92205348,-0.0001085
2023,9,17,60204,-36.92161616,-0.0001099
2023,9,18,60205,-36.92116812,-0.0001781
2023,9,19,60206,-36.92075165,-0.0002734
2023,9,20,60207,-36.9203741,-0.0004199
2023,9,21,60208,-36.92002707,-0.0005828
2023,9,22,60209,-36.91970309,-0.0007202
2023,9,23,60210,-36.9193787,-0.0007903
2023,9,24,60211,-36.91907213,-0.0007312
2023,9,25,60212,-36.91874283,-0.0005477
2023,9,26,60213,-36.91839543,-0.0002602
2023,9,27,60214,-36.91805381,0.0001144
2023,9,28,60215,-36.9177746,0.0004553
2023,9,29,60216,-36.91754744,0.0006477
2023,9,30,60217,-36.91740237,0.0006788
2023,10,1,60218,-36.91734318,0.0005107
2023,10,2,60219,-36.91727358,0.0002042
2023,10,3,60220,-36.91720109,-0.000122
2023,10,4,60221,-36.91711233,-0.0003981
2023,10,5,60222,-36.91701077,-0.0005864
2023,10,6,60223,-36.91687372,-0.0006841
2023,10,7,60224,-36.91673299,-0.0006496
2023,10,8,60225,-36.91662094,-0.0005162
2023,10,9,60226,-36.91655876,-0.0003253
2023,10,10,60227,-36.91652391,-0.0001305
2023,10,11,60228,-36.91650897,5.87e-05
2023,10,12,60229,-36.91650798,0.0002039
2023,10,13,60230,-36.9164781,0.0002738
2023,10,14,60231,-36.91644636,0.0003174
2023,10,15,60232,-36.91646209,0.0003068
2023,10,16,60233,-36.91649389,0.0001854
2023,10,17,60234,-36.91653217,1.73e-05
2023,10,18,60235,-36.91661539,-0.0001505
2023,10,19,60236,-36.91672082,-0.0002996
2023,10,20,60237,-36.91687994,-0.0003369
2023,10,21,60238,-36.91710624,-0.0002716
2023,10,22,60239,-36.91734962,-0.0001322
2023,10,23,60240,-36.91757757,9.5e-05
2023,10,24,60241,-36.91778159,0.0003765
2023,10,25,60242,-36.91795519,0.0006337
2023,10,26,60243,-36.91811482,0.0008067
2023,10,27,60244,-36.9182424,0.0008133
2023,10,28,60245,-36.91829666,0.0006096
2023,10,29,60246,-36.91828702,0.0002869
2023,10,30,60247,-36.9183269,-3.13E-05
2023,10,31,60248,-36.91831277,-0.0002764
2023,11,1,60249,-36.91837464,-0.0004083
2023,11,2,60250,-36.91850038,-0.0004751
2023,11,3,60251,-36.91864158,-0.0004853
2023,11,4,60252,-36.91879178,-0.0003984
2023,11,5,60253,-36.91898488,-0.0002166
2023,11,6,60254,-36.9192451,8.9e-06
2023,11,7,60255,-36.91954453,0.0001845
2023,11,8,60256,-36.9198101,0.0003035
2023,11,9,60257,-36.92005265,0.0004217
2023,11,10,60258,-36.92035067,0.000531
2023,11,11,60259,-36.92069687,0.0005393
2023,11,12,60260,-36.92107004,0.0004326
2023,11,13,60261,-36.92142455,0.0002799
2023,11,14,60262,-36.92178399,7.1e-05
2023,11,15,60263,-36.92216177,-0.0001232
2023,11,16,60264,-36.92255878,-0.0002429
2023,11,17,60265,-36.92296134,-0.0002711
2023,11,18,60266,-36.92331974,-0.0002328
2023,11,19,60267,-36.9235888,-9.48E-05
2023,11,20,60268,-36.92379841,0.0001001
2023,11,21,60269,-36.92392083,0.0002867
2023,11,22,60270,-36.92394777,0.0003983
2023,11,23,60271,-36.9239037,0.0004303
2023,11,24,60272,-36.9238615,0.0004028
2023,11,25,60273,-36.92389276,0.0002751
2023,11,26,60274,-36.92395978,2.95e-05
2023,11,27,60275,-36.92408739,-0.0002229
2023,11,28,60276,-36.92419472,-0.0004488
2023,11,29,60277,-36.92432857,-0.0006267
2023,11,30,60278,-36.92443871,-0.0006323
2023,12,1,60279,-36.9246299,-0.0005075
2023,12,2,60280,-36.92486855,-0.0003739
2023,12,3,60281,-36.92509842,-0.0002343
2023,12,4,60282,-36.92533274,-6.74E-05
2023,12,5,60283,-36.92555594,9.98e-05
2023,12,6,60284,-36.92580336,0.0002429
2023,12,7,60285,-36.9260731,0.0003303
2023,12,8,60286,-36.92633521,0.0003127
2023,12,9,60287,-36.92656349,0.0002114
2023,12,10,60288,-36.92677998,7.89e-05
2023,12,11,60289,-36.9270363,-6.22E-05
2023,12,12,60290,-36.92733137,-0.000226
2023,12,13,60291,-36.9276634,-0.0003512
2023,12,14,60292,-36.92801374,-0.0004003
2023,12,15,60293,-36.92834471,-0.0003364
2023,12,16,60294,-36.9287008,-9.87E-05
2023,12,17,60295,-36.92908985,0.000197
2023,12,18,60296,-36.92946023,0.0004531
2023,12,19,60297,-36.92983682,0.0006818
2023,12,20,60298,-36.93025576,0.0008204
2023,12,21,60299,-36.9307087,0.0008182
2023,12,22,60300,-36.93122859,0.000703
2023,12,23,60301,-36.93180855,0.0005155
2023,12,24,60302,-36.93242087,0.0002658
2023,12,25,60303,-36.93303748,2.62e-05
2023,12,26,60304,-36.93364939,-0.0001336
2023,12,27,60305,-36.93428597,-0.0001998
2023,12,28,60306,-36.93489463,-0.0002087
2023,12,29,60307,-36.93541492,-0.0001906
2023,12,30,60308,-36.93589209,-6.28E-05
2023,12,31,60309,-36.93639282,0.0001241
2024,1,1,60310,-36.93685373,0.000227
2024,1,2,60311,-36.93726583,0.0003215
2024,1,3,60312,-36.93764524,0.0003936
2024,1,4,60313,-36.93802419,0.000433
2024,1,5,60314,-36.93843923,0.0004214
2024,1,6,60315,-36.93885521,0.0003088
2024,1,7,60316,-36.93923362,8.16e-05
2024,1,8,60317,-36.93954454,-0.0001756
2024,1,9,60318,-36.93979967,-0.0003768
2024,1,10,60319,-36.94007518,-0.000417
2024,1,11,60320,-36.94038345,-0.000365
2024,1,12,60321,-36.94065412,-0.0002363
2024,1,13,60322,-36.9408675,-4.60E-06
2024,1,14,60323,-36.94103653,0.000269
2024,1,15,60324,-36.94115742,0.0004829
2024,1,16,60325,-36.94125869,0.0006233
2024,1,17,60326,-36.94141291,0.0006333
2024,1,18,60327,-36.94158199,0.0004604
2024,1,19,60328,-36.94173721,0.0002032
2024,1,20,60329,-36.9419202,-2.15E-05
2024,1,21,60330,-36.94216426,-0.0001924
2024,1,22,60331,-36.94248043,-0.0002903
2024,1,23,60332,-36.94285741,-0.0003143
2024,1,24,60333,-36.94328646,-0.0002677
2024,1,25,60334,-36.94374799,-0.000153
2024,1,26,60335,-36.94422495,-5.30E-06
2024,1,27,60336,-36.94468601,0.00016
2024,1,28,60337,-36.94512064,0.0003544
2024,1,29,60338,-36.94562315,0.0005305
2024,1,30,60339,-36.94613972,0.000624
2024,1,31,60340,-36.94662375,0.0006207
2024,2,1,60341,-36.94708231,0.0005817
2024,2,2,60342,-36.9475506,0.0004875
2024,2,3,60343,-36.9479764,0.0002961
2024,2,4,60344,-36.94836242,8.24e-05
2024,2,5,60345,-36.94872864,-9.84E-05
2024,2,6,60346,-36.94909167,-0.0001823
2024,2,7,60347,-36.94950929,-0.0001544
2024,2,8,60348,-36.94991804,-4.37E-05
2024,2,9,60349,-36.95028455,0.0001932
2024,2,10,60350,-36.95064407,0.0005577
2024,2,11,60351,-36.95103134,0.0009147
2024,2,12,60352,-36.95142951,0.001109
2024,2,13,60353,-36.95181169,0.0011281
2024,2,14,60354,-36.95221712,0.0010167
2024,2,15,60355,-36.95266623,0.0007991
2024,2,16,60356,-36.95317006,0.000526
2024,2,17,60357,-36.95365955,0.0002096
2024,2,18,60358,-36.95410908,-3.03E-05
2024,2,19,60359,-36.95452112,-0.0001849
2024,2,20,60360,-36.95486208,-0.0002761
2024,2,21,60361,-36.95512056,-0.0002913
2024,2,22,60362,-36.95529378,-0.0002379
2024,2,23,60363,-36.9553998,-0.0001306
2024,2,24,60364,-36.95544838,1.34e-05
2024,2,25,60365,-36.95551938,0.0002042
2024,2,26,60366,-36.9556139,0.0003399
2024,2,27,60367,-36.95571027,0.0003789
2024,2,28,60368,-36.95578827,0.000341
2024,2,29,60369,-36.95586771,0.0002649
2024,3,1,60370,-36.95596857,0.0001673
2024,3,2,60371,-36.95614359,7.47e-05
2024,3,3,60372,-36.95638117,-7.27E-05
2024,3,4,60373,-36.9565851,-0.0002711
2024,3,5,60374,-36.95672994,-0.000366
2024,3,6,60375,-36.95687987,-0.0002618
2024,3,7,60376,-36.95708263,7.8e-06
2024,3,8,60377,-36.95730844,0.0003503
2024,3,9,60378,-36.95753158,0.0007272
2024,3,10,60379,-36.95780327,0.0010873
2024,3,11,60380,-36.95815457,0.0012855
2024,3,12,60381,-36.9585468,0.0012413
2024,3,13,60382,-36.95894446,0.0009938
2024,3,14,60383,-36.95932855,0.0006508
2024,3,15,60384,-36.95970905,0.0003185
2024,3,16,60385,-36.96007969,5.03e-05
2024,3,17,60386,-36.96043563,-9.73E-05
2024,3,18,60387,-36.96084228,-7.59E-05
2024,3,19,60388,-36.96130851,2.85e-05
2024,3,20,60389,-36.9618117,0.0001648
2024,3,21,60390,-36.96232645,0.0003054
2024,3,22,60391,-36.96279328,0.0004223
2024,3,23,60392,-36.96322464,0.0005604
2024,3,24,60393,-36.9636655,0.0007014
2024,3,25,60394,-36.96412753,0.0007923
2024,3,26,60395,-36.96461456,0.0007964
2024,3,27,60396,-36.96507547,0.0006802
2024,3,28,60397,-36.96550035,0.0005001
2024,3,29,60398,-36.96590517,0.0003102
2024,3,30,60399,-36.96631101,0.000121
2024,3,31,60400,-36.96669707,-6.90E-05
2024,4,1,60401,-36.96703905,-0.0002209
2024,4,2,60402,-36.96729862,-0.0003035
2024,4,3,60403,-36.96744086,-0.0002652
2024,4,4,60404,-36.96750936,-3.79E-05
2024,4,5,60405,-36.96756366,0.0003084
2024,4,6,60406,-36.96761935,0.0006447
2024,4,7,60407,-36.96766915,0.0008746
2024,4,8,60408,-36.9677669,0.0009687
2024,4,9,60409,-36.96790358,0.000838
2024,4,10,60410,-36.96804157,0.000538
2024,4,11,60411,-36.9681873,0.0002132
2024,4,12,60412,-36.96843676,-3.11E-05
2024,4,13,60413,-36.96869144,-0.0002091
2024,4,14,60414,-36.96888848,-0.0003154
2024,4,15,60415,-36.96913308,-0.0003154
2024,4,16,60416,-36.96933733,-0.0002722
2024,4,17,60417,-36.96949683,-0.0001576
2024,4,18,60418,-36.96966629,3.34e-05
2024,4,19,60419,-36.96987754,0.0002316
2024,4,20,60420,-36.97011337,0.0003763
2024,4,21,60421,-36.97036255,0.0004687
2024,4,22,60422,-36.97070806,0.0004817
2024,4,23,60423,-36.97095554,0.0004633
2024,4,24,60424,-36.97126127,0.0003394
2024,4,25,60425,-36.97159653,0.0001801
2024,4,26,60426,-36.97191594,-4.49E-05
2024,4,27,60427,-36.97219857,-0.0002543
2024,4,28,60428,-36.97246647,-0.0003724
2024,4,29,60429,-36.97274093,-0.0003851
2024,4,30,60430,-36.97301156,-0.0003027
2024,5,1,60431,-36.97324091,-0.0001376
2024,5,2,60432,-36.97342597,0.0001223
2024,5,3,60433,-36.97358326,0.0004324
2024,5,4,60434,-36.97376774,0.0007241
2024,5,5,60435,-36.97398085,0.000877
2024,5,6,60436,-36.97424173,0.0008525
2024,5,7,60437,-36.97450286,0.0006121
2024,5,8,60438,-36.97472502,0.0002536
2024,5,9,60439,-36.97493077,-8.64E-05
2024,5,10,60440,-36.97512914,-0.0003339
2024,5,11,60441,-36.97535646,-0.0004325
2024,5,12,60442,-36.97563885,-0.0004011
2024,5,13,60443,-36.97595492,-0.0002993
2024,5,14,60444,-36.97629923,-0.0001462
