Year,Month,Day,MJD,SLAM_ms
2001,4,20,52019,-0.09220828
2001,4,21,52020,-0.08991796
2001,4,22,52021,-0.09022007
2001,4,23,52022,-0.09132874
2001,4,24,52023,-0.09265648
2001,4,25,52024,-0.09200173
2001,4,26,52025,-0.09016255
2001,4,27,52026,-0.08869877
2001,4,28,52027,-0.08774896
2001,4,29,52028,-0.08586376
2001,4,30,52029,-0.08550459
2001,5,1,52030,-0.08521730
2001,5,2,52031,-0.08262627
2001,5,3,52032,-0.08029275
2001,5,4,52033,-0.07725058
2001,5,5,52034,-0.07391748
2001,5,6,52035,-0.07314190
2001,5,7,52036,-0.07093746
2001,5,8,52037,-0.06789244
2001,5,9,52038,-0.06544354
2001,5,10,52039,-0.06259286
2001,5,11,52040,-0.05918559
2001,5,12,52041,-0.05531315
2001,5,13,52042,-0.05287890
2001,5,14,52043,-0.05283542
2001,5,15,52044,-0.05252433
2001,5,16,52045,-0.04882362
2001,5,17,52046,-0.04522847
2001,5,18,52047,-0.04283508
2001,5,19,52048,-0.03985958
2001,5,20,52049,-0.04048396
2001,5,21,52050,-0.04305523
2001,5,22,52051,-0.04318977
2001,5,23,52052,-0.04157865
2001,5,24,52053,-0.04044134
2001,5,25,52054,-0.03865999
2001,5,26,52055,-0.03349841
2001,5,27,52056,-0.02989417
2001,5,28,52057,-0.02805756
2001,5,29,52058,-0.02596717
2001,5,30,52059,-0.02530755
2001,5,31,52060,-0.02611259
2001,6,1,52061,-0.02724712
2001,6,2,52062,-0.02581122
2001,6,3,52063,-0.02332729
2001,6,4,52064,-0.02317295
2001,6,5,52065,-0.02604309
2001,6,6,52066,-0.02796239
2001,6,7,52067,-0.02858105
2001,6,8,52068,-0.03150977
2001,6,9,52069,-0.03074002
2001,6,10,52070,-0.02556132
2001,6,11,52071,-0.02290236
2001,6,12,52072,-0.02083706
2001,6,13,52073,-0.01968262
2001,6,14,52074,-0.01936846
2001,6,15,52075,-0.01966945
2001,6,16,52076,-0.01833381
2001,6,17,52077,-0.01339047
2001,6,18,52078,-0.00591791
2001,6,19,52079,0.00007354
2001,6,20,52080,0.00360144
2001,6,21,52081,0.00700940
2001,6,22,52082,0.00956073
2001,6,23,52083,0.01153974
2001,6,24,52084,0.01411867
2001,6,25,52085,0.01699242
2001,6,26,52086,0.01624406
2001,6,27,52087,0.01676943
2001,6,28,52088,0.02063063
2001,6,29,52089,0.02239265
2001,6,30,52090,0.02351040
2001,7,1,52091,0.02583157
2001,7,2,52092,0.02648086
2001,7,3,52093,0.02759203
2001,7,4,52094,0.03105842
2001,7,5,52095,0.03202804
2001,7,6,52096,0.03300836
2001,7,7,52097,0.03824270
2001,7,8,52098,0.04093987
2001,7,9,52099,0.03939701
2001,7,10,52100,0.03822793
2001,7,11,52101,0.03740250
2001,7,12,52102,0.03774875
2001,7,13,52103,0.03881368
2001,7,14,52104,0.04037780
2001,7,15,52105,0.04225307
2001,7,16,52106,0.04257397
2001,7,17,52107,0.04215370
2001,7,18,52108,0.04298789
2001,7,19,52109,0.04344082
2001,7,20,52110,0.04366108
2001,7,21,52111,0.04639414
2001,7,22,52112,0.04927173
2001,7,23,52113,0.05000433
2001,7,24,52114,0.04787460
2001,7,25,52115,0.04624783
2001,7,26,52116,0.04685976
2001,7,27,52117,0.04652459
2001,7,28,52118,0.04620591
2001,7,29,52119,0.04915474
2001,7,30,52120,0.05260507
2001,7,31,52121,0.05192497
2001,8,1,52122,0.05050579
2001,8,2,52123,0.05376672
2001,8,3,52124,0.05758871
2001,8,4,52125,0.05756034
2001,8,5,52126,0.05605471
2001,8,6,52127,0.05460007
2001,8,7,52128,0.05235128
2001,8,8,52129,0.05609936
2001,8,9,52130,0.06395843
2001,8,10,52131,0.06736854
2001,8,11,52132,0.06998006
2001,8,12,52133,0.07299887
2001,8,13,52134,0.07359089
2001,8,14,52135,0.07462480
2001,8,15,52136,0.07871745
2001,8,16,52137,0.08096636
2001,8,17,52138,0.08120943
2001,8,18,52139,0.08355678
2001,8,19,52140,0.08690792
2001,8,20,52141,0.08876641
2001,8,21,52142,0.09008863
2001,8,22,52143,0.09438958
2001,8,23,52144,0.09912981
2001,8,24,52145,0.09953746
2001,8,25,52146,0.09741581
2001,8,26,52147,0.09712616
2001,8,27,52148,0.09833064
2001,8,28,52149,0.09879340
2001,8,29,52150,0.09937068
2001,8,30,52151,0.09767698
2001,8,31,52152,0.09662827
2001,9,1,52153,0.09841787
2001,9,2,52154,0.09852155
2001,9,3,52155,0.09949103
2001,9,4,52156,0.10091105
2001,9,5,52157,0.10052354
2001,9,6,52158,0.09982756
2001,9,7,52159,0.09858310
2001,9,8,52160,0.10048387
2001,9,9,52161,0.10331781
2001,9,10,52162,0.10082080
2001,9,11,52163,0.09547856
2001,9,12,52164,0.09476380
2001,9,13,52165,0.09747066
2001,9,14,52166,0.09583522
2001,9,15,52167,0.09483078
2001,9,16,52168,0.09713786
2001,9,17,52169,0.09986826
2001,9,18,52170,0.10102300
2001,9,19,52171,0.10048215
2001,9,20,52172,0.09980895
2001,9,21,52173,0.10009599
2001,9,22,52174,0.10059708
2001,9,23,52175,0.09960376
2001,9,24,52176,0.10114042
2001,9,25,52177,0.10430162
2001,9,26,52178,0.10574298
2001,9,27,52179,0.10679109
2001,9,28,52180,0.10999599
2001,9,29,52181,0.11308042
2001,9,30,52182,0.11350714
2001,10,1,52183,0.11364388
2001,10,2,52184,0.11410518
2001,10,3,52185,0.11631216
2001,10,4,52186,0.11781293
2001,10,5,52187,0.11601812
2001,10,6,52188,0.11501706
2001,10,7,52189,0.11749701
2001,10,8,52190,0.11789040
2001,10,9,52191,0.11552866
2001,10,10,52192,0.11617447
2001,10,11,52193,0.11558766
2001,10,12,52194,0.11576986
2001,10,13,52195,0.11654003
2001,10,14,52196,0.11276706
2001,10,15,52197,0.11187382
2001,10,16,52198,0.11353691
2001,10,17,52199,0.11555824
2001,10,18,52200,0.11555507
2001,10,19,52201,0.11476287
2001,10,20,52202,0.11866047
2001,10,21,52203,0.11895790
2001,10,22,52204,0.11909114
2001,10,23,52205,0.12181107
2001,10,24,52206,0.12063568
2001,10,25,52207,0.11746751
2001,10,26,52208,0.11547798
2001,10,27,52209,0.11731689
2001,10,28,52210,0.11651236
2001,10,29,52211,0.11498928
2001,10,30,52212,0.11758364
2001,10,31,52213,0.11578790
2001,11,1,52214,0.11066437
2001,11,2,52215,0.10721278
2001,11,3,52216,0.10628023
2001,11,4,52217,0.10820506
2001,11,5,52218,0.11013193
2001,11,6,52219,0.10937172
2001,11,7,52220,0.10629675
2001,11,8,52221,0.10287429
2001,11,9,52222,0.09994338
2001,11,10,52223,0.09820379
2001,11,11,52224,0.10113729
2001,11,12,52225,0.10721258
2001,11,13,52226,0.10609158
2001,11,14,52227,0.10100428
2001,11,15,52228,0.09907797
2001,11,16,52229,0.09901498
2001,11,17,52230,0.09911413
2001,11,18,52231,0.09963345
2001,11,19,52232,0.10115679
2001,11,20,52233,0.10189735
2001,11,21,52234,0.10356004
2001,11,22,52235,0.10497054
2001,11,23,52236,0.10224506
2001,11,24,52237,0.09636984
2001,11,25,52238,0.09213349
2001,11,26,52239,0.08911049
2001,11,27,52240,0.08751534
2001,11,28,52241,0.08723669
2001,11,29,52242,0.08575026
2001,11,30,52243,0.08284615
2001,12,1,52244,0.08206336
2001,12,2,52245,0.08248072
2001,12,3,52246,0.08138163
2001,12,4,52247,0.07937609
2001,12,5,52248,0.07789300
2001,12,6,52249,0.07953574
2001,12,7,52250,0.07904601
2001,12,8,52251,0.07768837
2001,12,9,52252,0.07939646
2001,12,10,52253,0.08105035
2001,12,11,52254,0.07979632
2001,12,12,52255,0.07536368
2001,12,13,52256,0.07385283
2001,12,14,52257,0.07578768
2001,12,15,52258,0.07162968
2001,12,16,52259,0.06435997
2001,12,17,52260,0.05928157
2001,12,18,52261,0.05676708
2001,12,19,52262,0.05702453
2001,12,20,52263,0.05761825
2001,12,21,52264,0.05600746
2001,12,22,52265,0.05546895
2001,12,23,52266,0.05775885
2001,12,24,52267,0.05876333
2001,12,25,52268,0.05803063
2001,12,26,52269,0.05724044
2001,12,27,52270,0.05670196
2001,12,28,52271,0.05475898
2001,12,29,52272,0.05172368
2001,12,30,52273,0.04907878
2001,12,31,52274,0.04667891
2002,1,1,52275,0.04581948
2002,1,2,52276,0.04554168
2002,1,3,52277,0.04374198
2002,1,4,52278,0.04016238
2002,1,5,52279,0.03737313
2002,1,6,52280,0.03635173
2002,1,7,52281,0.03617327
2002,1,8,52282,0.03341009
2002,1,9,52283,0.02811194
2002,1,10,52284,0.02654569
2002,1,11,52285,0.02728074
2002,1,12,52286,0.02669927
2002,1,13,52287,0.02337492
2002,1,14,52288,0.02024349
2002,1,15,52289,0.01899828
2002,1,16,52290,0.01725093
2002,1,17,52291,0.01452719
2002,1,18,52292,0.01527934
2002,1,19,52293,0.01839879
2002,1,20,52294,0.01847041
2002,1,21,52295,0.01440591
2002,1,22,52296,0.01041884
2002,1,23,52297,0.00849231
2002,1,24,52298,0.00756564
2002,1,25,52299,0.00730069
2002,1,26,52300,0.00532121
2002,1,27,52301,0.00041840
2002,1,28,52302,-0.00084784
2002,1,29,52303,0.00004235
2002,1,30,52304,-0.00075044
2002,1,31,52305,-0.00129012
2002,2,1,52306,-0.00377046
2002,2,2,52307,-0.00495398
2002,2,3,52308,-0.00485780
2002,2,4,52309,-0.00818455
2002,2,5,52310,-0.01200424
2002,2,6,52311,-0.01247698
2002,2,7,52312,-0.01251182
2002,2,8,52313,-0.01541272
2002,2,9,52314,-0.01831289
2002,2,10,52315,-0.01834984
2002,2,11,52316,-0.01925319
2002,2,12,52317,-0.02162488
2002,2,13,52318,-0.02091040
2002,2,14,52319,-0.02013875
2002,2,15,52320,-0.02410621
2002,2,16,52321,-0.02776644
2002,2,17,52322,-0.02930917
2002,2,18,52323,-0.02914442
2002,2,19,52324,-0.02977280
2002,2,20,52325,-0.03442954
2002,2,21,52326,-0.03789151
2002,2,22,52327,-0.03845194
2002,2,23,52328,-0.03941576
2002,2,24,52329,-0.04184267
2002,2,25,52330,-0.04375302
2002,2,26,52331,-0.04558027
2002,2,27,52332,-0.04549808
2002,2,28,52333,-0.04696329
2002,3,1,52334,-0.05011474
2002,3,2,52335,-0.04939275
2002,3,3,52336,-0.04701629
2002,3,4,52337,-0.04857286
2002,3,5,52338,-0.05164544
2002,3,6,52339,-0.05007328
2002,3,7,52340,-0.04829664
2002,3,8,52341,-0.05049431
2002,3,9,52342,-0.05286248
2002,3,10,52343,-0.05141583
2002,3,11,52344,-0.04990155
2002,3,12,52345,-0.05114301
2002,3,13,52346,-0.05057950
2002,3,14,52347,-0.04949038
2002,3,15,52348,-0.05119148
2002,3,16,52349,-0.05312123
2002,3,17,52350,-0.05488742
2002,3,18,52351,-0.05625089
2002,3,19,52352,-0.05917156
2002,3,20,52353,-0.06308421
2002,3,21,52354,-0.06313877
2002,3,22,52355,-0.06207904
2002,3,23,52356,-0.06323092
2002,3,24,52357,-0.06415035
2002,3,25,52358,-0.06550311
2002,3,26,52359,-0.06835756
2002,3,27,52360,-0.06961984
2002,3,28,52361,-0.06736341
2002,3,29,52362,-0.06571186
2002,3,30,52363,-0.06689070
2002,3,31,52364,-0.06816726
2002,4,1,52365,-0.06752792
2002,4,2,52366,-0.06659138
2002,4,3,52367,-0.06742853
2002,4,4,52368,-0.06888701
2002,4,5,52369,-0.06634507
2002,4,6,52370,-0.06238705
2002,4,7,52371,-0.06373531
2002,4,8,52372,-0.06944196
2002,4,9,52373,-0.07444838
2002,4,10,52374,-0.07369166
2002,4,11,52375,-0.07134380
2002,4,12,52376,-0.07199068
2002,4,13,52377,-0.07178970
2002,4,14,52378,-0.07237032
2002,4,15,52379,-0.07559523
2002,4,16,52380,-0.07884386
2002,4,17,52381,-0.08287270
2002,4,18,52382,-0.08470234
2002,4,19,52383,-0.08290049
2002,4,20,52384,-0.08046213
2002,4,21,52385,-0.07833684
2002,4,22,52386,-0.07666793
2002,4,23,52387,-0.07879414
2002,4,24,52388,-0.07834346
2002,4,25,52389,-0.07212092
2002,4,26,52390,-0.06888861
2002,4,27,52391,-0.06941849
2002,4,28,52392,-0.06834710
2002,4,29,52393,-0.06542442
2002,4,30,52394,-0.06637323
2002,5,1,52395,-0.07276021
2002,5,2,52396,-0.07669926
2002,5,3,52397,-0.07255439
2002,5,4,52398,-0.06751955
2002,5,5,52399,-0.06287574
2002,5,6,52400,-0.05927143
2002,5,7,52401,-0.05633009
2002,5,8,52402,-0.05554158
2002,5,9,52403,-0.05814414
2002,5,10,52404,-0.05535404
2002,5,11,52405,-0.04956243
2002,5,12,52406,-0.04744135
2002,5,13,52407,-0.04551804
2002,5,14,52408,-0.04199065
2002,5,15,52409,-0.03902286
2002,5,16,52410,-0.03622236
2002,5,17,52411,-0.03522023
2002,5,18,52412,-0.03357502
2002,5,19,52413,-0.02961434
2002,5,20,52414,-0.02509144
2002,5,21,52415,-0.01965776
2002,5,22,52416,-0.01534986
2002,5,23,52417,-0.01381070
2002,5,24,52418,-0.01344666
2002,5,25,52419,-0.01644529
2002,5,26,52420,-0.01937247
2002,5,27,52421,-0.01871915
2002,5,28,52422,-0.01769617
2002,5,29,52423,-0.01913282
2002,5,30,52424,-0.02062177
2002,5,31,52425,-0.01823477
2002,6,1,52426,-0.01330160
2002,6,2,52427,-0.00971344
2002,6,3,52428,-0.00747535
2002,6,4,52429,-0.00496011
2002,6,5,52430,-0.00537299
2002,6,6,52431,-0.00614569
2002,6,7,52432,-0.00276805
2002,6,8,52433,0.00039818
2002,6,9,52434,-0.00100573
2002,6,10,52435,-0.00288436
2002,6,11,52436,-0.00334167
2002,6,12,52437,-0.00151939
2002,6,13,52438,0.00042947
2002,6,14,52439,0.00159675
2002,6,15,52440,0.00266597
2002,6,16,52441,0.00529457
2002,6,17,52442,0.01161730
2002,6,18,52443,0.01442986
2002,6,19,52444,0.01661289
2002,6,20,52445,0.02145883
2002,6,21,52446,0.02715580
2002,6,22,52447,0.03174806
2002,6,23,52448,0.03462533
2002,6,24,52449,0.03882172
2002,6,25,52450,0.03959106
2002,6,26,52451,0.03887590
2002,6,27,52452,0.04081922
2002,6,28,52453,0.04372879
2002,6,29,52454,0.04587703
2002,6,30,52455,0.04482705
2002,7,1,52456,0.04234397
2002,7,2,52457,0.04379329
2002,7,3,52458,0.04615446
2002,7,4,52459,0.04786678
2002,7,5,52460,0.04756647
2002,7,6,52461,0.04644359
2002,7,7,52462,0.04687428
2002,7,8,52463,0.05024542
2002,7,9,52464,0.05423379
2002,7,10,52465,0.05516639
2002,7,11,52466,0.05689415
2002,7,12,52467,0.05891370
2002,7,13,52468,0.06400007
2002,7,14,52469,0.06988919
2002,7,15,52470,0.07102335
2002,7,16,52471,0.07003281
2002,7,17,52472,0.06803136
2002,7,18,52473,0.06924705
2002,7,19,52474,0.07338350
2002,7,20,52475,0.07207240
2002,7,21,52476,0.06901376
2002,7,22,52477,0.06828751
2002,7,23,52478,0.06775836
2002,7,24,52479,0.06941838
2002,7,25,52480,0.07117313
2002,7,26,52481,0.07255991
2002,7,27,52482,0.07658518
2002,7,28,52483,0.07842307
2002,7,29,52484,0.07819006
2002,7,30,52485,0.07877559
2002,7,31,52486,0.07741937
2002,8,1,52487,0.07674996
2002,8,2,52488,0.07786324
2002,8,3,52489,0.07867332
2002,8,4,52490,0.08016561
2002,8,5,52491,0.08230417
2002,8,6,52492,0.08288195
2002,8,7,52493,0.08230177
2002,8,8,52494,0.08297905
2002,8,9,52495,0.08697635
2002,8,10,52496,0.09225112
2002,8,11,52497,0.09534256
2002,8,12,52498,0.09844312
2002,8,13,52499,0.09707146
2002,8,14,52500,0.09375001
2002,8,15,52501,0.09284575
2002,8,16,52502,0.09304051
2002,8,17,52503,0.09383914
2002,8,18,52504,0.09605556
2002,8,19,52505,0.09962585
2002,8,20,52506,0.09821688
2002,8,21,52507,0.09392125
2002,8,22,52508,0.09464345
2002,8,23,52509,0.09908223
2002,8,24,52510,0.10202344
2002,8,25,52511,0.10319434
2002,8,26,52512,0.10315734
2002,8,27,52513,0.10406790
2002,8,28,52514,0.10487226
2002,8,29,52515,0.10661092
2002,8,30,52516,0.10784923
2002,8,31,52517,0.10865318
2002,9,1,52518,0.11153130
2002,9,2,52519,0.11307726
2002,9,3,52520,0.11160043
2002,9,4,52521,0.10995616
2002,9,5,52522,0.11202232
2002,9,6,52523,0.11521392
2002,9,7,52524,0.11809431
2002,9,8,52525,0.12061507
2002,9,9,52526,0.11952506
2002,9,10,52527,0.11895665
2002,9,11,52528,0.12122950
2002,9,12,52529,0.12222881
2002,9,13,52530,0.12381282
2002,9,14,52531,0.12432432
2002,9,15,52532,0.12542373
2002,9,16,52533,0.12938509
2002,9,17,52534,0.13084262
2002,9,18,52535,0.12914146
2002,9,19,52536,0.13053978
2002,9,20,52537,0.13252823
2002,9,21,52538,0.13116503
2002,9,22,52539,0.12980677
2002,9,23,52540,0.12930945
2002,9,24,52541,0.13077436
2002,9,25,52542,0.13023279
2002,9,26,52543,0.12934919
2002,9,27,52544,0.13353346
2002,9,28,52545,0.13690507
2002,9,29,52546,0.13625014
2002,9,30,52547,0.13650580
2002,10,1,52548,0.13930317
2002,10,2,52549,0.13956649
2002,10,3,52550,0.13822474
2002,10,4,52551,0.13667842
2002,10,5,52552,0.13359849
2002,10,6,52553,0.13433970
2002,10,7,52554,0.13515427
2002,10,8,52555,0.13187896
2002,10,9,52556,0.13032411
2002,10,10,52557,0.12984438
2002,10,11,52558,0.12723198
2002,10,12,52559,0.12714438
2002,10,13,52560,0.12953384
2002,10,14,52561,0.13233447
2002,10,15,52562,0.13624517
2002,10,16,52563,0.13708512
2002,10,17,52564,0.13652750
2002,10,18,52565,0.13762444
2002,10,19,52566,0.13908163
2002,10,20,52567,0.13989478
2002,10,21,52568,0.14124603
2002,10,22,52569,0.14338808
2002,10,23,52570,0.14454794
2002,10,24,52571,0.14532277
2002,10,25,52572,0.14367475
2002,10,26,52573,0.14114016
2002,10,27,52574,0.14023942
2002,10,28,52575,0.13888399
2002,10,29,52576,0.13664393
2002,10,30,52577,0.13499888
2002,10,31,52578,0.13498908
2002,11,1,52579,0.13544366
2002,11,2,52580,0.13465308
2002,11,3,52581,0.13461036
2002,11,4,52582,0.13465920
2002,11,5,52583,0.13285674
2002,11,6,52584,0.13209662
2002,11,7,52585,0.13209078
2002,11,8,52586,0.12943155
2002,11,9,52587,0.12545454
2002,11,10,52588,0.12219897
2002,11,11,52589,0.12019251
2002,11,12,52590,0.11943032
2002,11,13,52591,0.11858520
2002,11,14,52592,0.11750538
2002,11,15,52593,0.11750472
2002,11,16,52594,0.12056589
2002,11,17,52595,0.12351822
2002,11,18,52596,0.12178456
2002,11,19,52597,0.11849464
2002,11,20,52598,0.11680514
2002,11,21,52599,0.11556693
2002,11,22,52600,0.11579028
2002,11,23,52601,0.11812090
2002,11,24,52602,0.11953057
2002,11,25,52603,0.11859027
2002,11,26,52604,0.11775875
2002,11,27,52605,0.11701859
2002,11,28,52606,0.11440626
2002,11,29,52607,0.11405003
2002,11,30,52608,0.11483052
2002,12,1,52609,0.11419559
2002,12,2,52610,0.11196330
2002,12,3,52611,0.10896681
2002,12,4,52612,0.10917252
2002,12,5,52613,0.10998545
2002,12,6,52614,0.11003280
2002,12,7,52615,0.10884528
2002,12,8,52616,0.10569439
2002,12,9,52617,0.10435215
2002,12,10,52618,0.10652361
2002,12,11,52619,0.10618891
2002,12,12,52620,0.10392884
2002,12,13,52621,0.10368540
2002,12,14,52622,0.10244066
2002,12,15,52623,0.09986756
2002,12,16,52624,0.09694652
2002,12,17,52625,0.09351011
2002,12,18,52626,0.09102663
2002,12,19,52627,0.08856214
2002,12,20,52628,0.08775593
2002,12,21,52629,0.08854658
2002,12,22,52630,0.08844677
2002,12,23,52631,0.08730279
2002,12,24,52632,0.08590526
2002,12,25,52633,0.08446181
2002,12,26,52634,0.08437595
2002,12,27,52635,0.08269741
2002,12,28,52636,0.07949373
2002,12,29,52637,0.07994690
2002,12,30,52638,0.08041301
2002,12,31,52639,0.07868597
2003,1,1,52640,0.07397996
2003,1,2,52641,0.07046220
2003,1,3,52642,0.07070301
2003,1,4,52643,0.06948023
2003,1,5,52644,0.06677453
2003,1,6,52645,0.06469298
2003,1,7,52646,0.06393117
2003,1,8,52647,0.06364710
2003,1,9,52648,0.06263782
2003,1,10,52649,0.06220102
2003,1,11,52650,0.06085687
2003,1,12,52651,0.05910283
2003,1,13,52652,0.05892154
2003,1,14,52653,0.05734303
2003,1,15,52654,0.05522210
2003,1,16,52655,0.05376700
2003,1,17,52656,0.05134906
2003,1,18,52657,0.04932795
2003,1,19,52658,0.04757677
2003,1,20,52659,0.04444772
2003,1,21,52660,0.04048192
2003,1,22,52661,0.03826362
2003,1,23,52662,0.03898907
2003,1,24,52663,0.03566416
2003,1,25,52664,0.03083112
2003,1,26,52665,0.03193633
2003,1,27,52666,0.03205351
2003,1,28,52667,0.03042696
2003,1,29,52668,0.03151326
2003,1,30,52669,0.03231740
2003,1,31,52670,0.02971794
2003,2,1,52671,0.02718250
2003,2,2,52672,0.02636221
2003,2,3,52673,0.02413937
2003,2,4,52674,0.02118297
2003,2,5,52675,0.01934787
2003,2,6,52676,0.01631813
2003,2,7,52677,0.01294116
2003,2,8,52678,0.01084168
2003,2,9,52679,0.00876440
2003,2,10,52680,0.00778800
2003,2,11,52681,0.00726774
2003,2,12,52682,0.00631251
2003,2,13,52683,0.00488454
2003,2,14,52684,0.00371021
2003,2,15,52685,0.00194632
2003,2,16,52686,0.00033020
2003,2,17,52687,0.00085945
2003,2,18,52688,0.00068199
2003,2,19,52689,-0.00163447
2003,2,20,52690,-0.00452910
2003,2,21,52691,-0.00765585
2003,2,22,52692,-0.01038159
2003,2,23,52693,-0.01096852
2003,2,24,52694,-0.01083400
2003,2,25,52695,-0.01379954
2003,2,26,52696,-0.01812656
2003,2,27,52697,-0.02003322
2003,2,28,52698,-0.02193664
2003,3,1,52699,-0.02317770
2003,3,2,52700,-0.02143252
2003,3,3,52701,-0.01989211
2003,3,4,52702,-0.02346620
2003,3,5,52703,-0.02701113
2003,3,6,52704,-0.02606320
2003,3,7,52705,-0.02597221
2003,3,8,52706,-0.02388902
2003,3,9,52707,-0.02034410
2003,3,10,52708,-0.02113699
2003,3,11,52709,-0.02337965
2003,3,12,52710,-0.02555816
2003,3,13,52711,-0.02773333
2003,3,14,52712,-0.02884538
2003,3,15,52713,-0.02968658
2003,3,16,52714,-0.02833243
2003,3,17,52715,-0.02598356
2003,3,18,52716,-0.02760860
2003,3,19,52717,-0.03227833
2003,3,20,52718,-0.03298304
2003,3,21,52719,-0.03409084
2003,3,22,52720,-0.03941646
2003,3,23,52721,-0.04213544
2003,3,24,52722,-0.04352349
2003,3,25,52723,-0.04297789
2003,3,26,52724,-0.04069446
2003,3,27,52725,-0.03867306
2003,3,28,52726,-0.03792033
2003,3,29,52727,-0.03871294
2003,3,30,52728,-0.04029821
2003,3,31,52729,-0.04227837
2003,4,1,52730,-0.04391540
2003,4,2,52731,-0.04653326
2003,4,3,52732,-0.04764278
2003,4,4,52733,-0.04740101
2003,4,5,52734,-0.04438377
2003,4,6,52735,-0.03865760
2003,4,7,52736,-0.03710035
2003,4,8,52737,-0.03857678
2003,4,9,52738,-0.04035312
2003,4,10,52739,-0.04280706
2003,4,11,52740,-0.04313129
2003,4,12,52741,-0.04327456
2003,4,13,52742,-0.04522934
2003,4,14,52743,-0.04634335
2003,4,15,52744,-0.04998797
2003,4,16,52745,-0.05361024
2003,4,17,52746,-0.05389623
2003,4,18,52747,-0.05212334
2003,4,19,52748,-0.05055163
2003,4,20,52749,-0.04960473
2003,4,21,52750,-0.04797865
2003,4,22,52751,-0.04731598
2003,4,23,52752,-0.04825167
2003,4,24,52753,-0.04757345
2003,4,25,52754,-0.04461702
2003,4,26,52755,-0.04505166
2003,4,27,52756,-0.04523815
2003,4,28,52757,-0.04373730
2003,4,29,52758,-0.04122959
2003,4,30,52759,-0.03766194
2003,5,1,52760,-0.03495867
2003,5,2,52761,-0.03364162
2003,5,3,52762,-0.03449882
2003,5,4,52763,-0.03369258
2003,5,5,52764,-0.02880928
2003,5,6,52765,-0.02525016
2003,5,7,52766,-0.02338175
2003,5,8,52767,-0.02342777
2003,5,9,52768,-0.02641978
2003,5,10,52769,-0.02336903
2003,5,11,52770,-0.01955226
2003,5,12,52771,-0.01924049
2003,5,13,52772,-0.01760152
2003,5,14,52773,-0.01651886
2003,5,15,52774,-0.01592855
2003,5,16,52775,-0.01480560
2003,5,17,52776,-0.01283768
2003,5,18,52777,-0.01104712
2003,5,19,52778,-0.00951125
2003,5,20,52779,-0.00913805
2003,5,21,52780,-0.00895107
2003,5,22,52781,-0.00639647
2003,5,23,52782,-0.00608040
2003,5,24,52783,-0.00299600
2003,5,25,52784,0.00318293
2003,5,26,52785,0.00706426
2003,5,27,52786,0.00933931
2003,5,28,52787,0.00821192
2003,5,29,52788,0.00638778
2003,5,30,52789,0.00848612
2003,5,31,52790,0.01178129
2003,6,1,52791,0.01248209
2003,6,2,52792,0.01202155
2003,6,3,52793,0.01009686
2003,6,4,52794,0.00968646
2003,6,5,52795,0.01227237
2003,6,6,52796,0.01495931
2003,6,7,52797,0.01615038
2003,6,8,52798,0.01775838
2003,6,9,52799,0.01916986
2003,6,10,52800,0.01831749
2003,6,11,52801,0.01651712
2003,6,12,52802,0.01767318
2003,6,13,52803,0.02454941
2003,6,14,52804,0.02906810
2003,6,15,52805,0.02971135
2003,6,16,52806,0.02988748
2003,6,17,52807,0.02857639
2003,6,18,52808,0.02971126
2003,6,19,52809,0.03233484
2003,6,20,52810,0.03345748
2003,6,21,52811,0.03494198
2003,6,22,52812,0.03605517
2003,6,23,52813,0.03536269
2003,6,24,52814,0.03451045
2003,6,25,52815,0.03282470
2003,6,26,52816,0.03148568
2003,6,27,52817,0.03411205
2003,6,28,52818,0.03840638
2003,6,29,52819,0.04280300
2003,6,30,52820,0.04452307
2003,7,1,52821,0.04326379
2003,7,2,52822,0.04340408
2003,7,3,52823,0.04505510
2003,7,4,52824,0.04704696
2003,7,5,52825,0.04594060
2003,7,6,52826,0.04305674
2003,7,7,52827,0.04248514
2003,7,8,52828,0.04357642
2003,7,9,52829,0.04592230
2003,7,10,52830,0.04926165
2003,7,11,52831,0.05179405
2003,7,12,52832,0.05262856
2003,7,13,52833,0.05396279
2003,7,14,52834,0.05544642
2003,7,15,52835,0.05454507
2003,7,16,52836,0.05298965
2003,7,17,52837,0.05294301
2003,7,18,52838,0.05262642
2003,7,19,52839,0.05236461
2003,7,20,52840,0.05313274
2003,7,21,52841,0.05327707
2003,7,22,52842,0.05493300
2003,7,23,52843,0.05819355
2003,7,24,52844,0.06319265
2003,7,25,52845,0.06714741
2003,7,26,52846,0.06516991
2003,7,27,52847,0.06235026
2003,7,28,52848,0.06356861
2003,7,29,52849,0.06454995
2003,7,30,52850,0.06348186
2003,7,31,52851,0.06418888
2003,8,1,52852,0.06656625
2003,8,2,52853,0.07046822
2003,8,3,52854,0.07266073
2003,8,4,52855,0.07143055
2003,8,5,52856,0.06977914
2003,8,6,52857,0.06995237
2003,8,7,52858,0.07070413
2003,8,8,52859,0.07297587
2003,8,9,52860,0.07607464
2003,8,10,52861,0.07623106
2003,8,11,52862,0.07622415
2003,8,12,52863,0.07616016
2003,8,13,52864,0.07882152
2003,8,14,52865,0.08397146
2003,8,15,52866,0.08703986
2003,8,16,52867,0.08823463
2003,8,17,52868,0.08829544
2003,8,18,52869,0.08719639
2003,8,19,52870,0.08766632
2003,8,20,52871,0.09170916
2003,8,21,52872,0.09247130
2003,8,22,52873,0.08930028
