Year,Month,Day,MJD,OAM_ms
2017,3,16,57828,-0.01634682
2017,3,17,57829,-0.00707174
2017,3,18,57830,0.01858947
2017,3,19,57831,-0.00797230
2017,3,20,57832,0.00917411
2017,3,21,57833,0.00648621
2017,3,22,57834,-0.04584197
2017,3,23,57835,-0.02487613
2017,3,24,57836,-0.06277154
2017,3,25,57837,-0.07043303
2017,3,26,57838,-0.03411882
2017,3,27,57839,-0.05024068
2017,3,28,57840,-0.02033377
2017,3,29,57841,0.02159801
2017,3,30,57842,-0.00667151
2017,3,31,57843,-0.01955231
2017,4,1,57844,0.01085259
2017,4,2,57845,-0.02157862
2017,4,3,57846,-0.06108277
2017,4,4,57847,-0.07088736
2017,4,5,57848,-0.04736917
2017,4,6,57849,-0.01404753
2017,4,7,57850,-0.02700152
2017,4,8,57851,0.00113679
2017,4,9,57852,0.00835882
2017,4,10,57853,0.00373232
2017,4,11,57854,-0.04827648
2017,4,12,57855,-0.04132320
2017,4,13,57856,-0.01713638
2017,4,14,57857,-0.03274906
2017,4,15,57858,-0.04451146
2017,4,16,57859,-0.02412212
2017,4,17,57860,0.01491259
2017,4,18,57861,0.02533662
2017,4,19,57862,0.00870939
2017,4,20,57863,-0.00355826
2017,4,21,57864,0.00606446
2017,4,22,57865,0.00741642
2017,4,23,57866,0.00757549
2017,4,24,57867,0.01750545
2017,4,25,57868,0.01710408
2017,4,26,57869,0.00099948
2017,4,27,57870,0.01534378
2017,4,28,57871,0.00971561
2017,4,29,57872,-0.01994573
2017,4,30,57873,-0.06221754
2017,5,1,57874,-0.01023040
2017,5,2,57875,0.03529323
2017,5,3,57876,0.02329209
2017,5,4,57877,-0.00036163
2017,5,5,57878,-0.01737446
2017,5,6,57879,-0.01844489
2017,5,7,57880,0.01176251
2017,5,8,57881,-0.01179097
2017,5,9,57882,0.00087267
2017,5,10,57883,0.02828149
2017,5,11,57884,0.01211731
2017,5,12,57885,-0.01718432
2017,5,13,57886,0.00948992
2017,5,14,57887,-0.00290741
2017,5,15,57888,-0.02524758
2017,5,16,57889,-0.01640232
2017,5,17,57890,0.02286355
2017,5,18,57891,0.02038557
2017,5,19,57892,-0.02622267
2017,5,20,57893,-0.04364551
2017,5,21,57894,-0.03300742
2017,5,22,57895,-0.05135814
2017,5,23,57896,-0.00509438
2017,5,24,57897,-0.00645752
2017,5,25,57898,0.02882718
2017,5,26,57899,-0.00964745
2017,5,27,57900,-0.02785071
2017,5,28,57901,-0.01356569
2017,5,29,57902,0.02048892
2017,5,30,57903,0.02605194
2017,5,31,57904,-0.00540878
2017,6,1,57905,0.00903683
2017,6,2,57906,-0.00571804
2017,6,3,57907,-0.02709550
2017,6,4,57908,-0.02171605
2017,6,5,57909,0.01879552
2017,6,6,57910,0.01374042
2017,6,7,57911,-0.00079774
2017,6,8,57912,0.03328343
2017,6,9,57913,0.01670016
2017,6,10,57914,-0.01366672
2017,6,11,57915,-0.01437046
2017,6,12,57916,-0.03382082
2017,6,13,57917,-0.03081784
2017,6,14,57918,-0.04381486
2017,6,15,57919,-0.04699951
2017,6,16,57920,-0.03064799
2017,6,17,57921,-0.01612666
2017,6,18,57922,-0.02068225
2017,6,19,57923,-0.04243264
2017,6,20,57924,-0.06156493
2017,6,21,57925,-0.02859185
2017,6,22,57926,-0.04198664
2017,6,23,57927,-0.04845213
2017,6,24,57928,-0.04126923
2017,6,25,57929,-0.05187868
2017,6,26,57930,-0.02641099
2017,6,27,57931,-0.02069738
2017,6,28,57932,-0.03033666
2017,6,29,57933,-0.03606382
2017,6,30,57934,-0.03372003
2017,7,1,57935,-0.00134506
2017,7,2,57936,0.00227873
2017,7,3,57937,-0.01853595
2017,7,4,57938,-0.01656339
2017,7,5,57939,-0.00432846
2017,7,6,57940,-0.00648586
2017,7,7,57941,-0.01619397
2017,7,8,57942,0.01676019
2017,7,9,57943,0.00062783
2017,7,10,57944,-0.00210491
2017,7,11,57945,0.01336768
2017,7,12,57946,0.02151680
2017,7,13,57947,-0.01010984
2017,7,14,57948,-0.00279255
2017,7,15,57949,0.00198093
2017,7,16,57950,-0.00580065
2017,7,17,57951,0.01597303
2017,7,18,57952,-0.02270620
2017,7,19,57953,-0.07196781
2017,7,20,57954,-0.05648236
2017,7,21,57955,-0.05198081
2017,7,22,57956,-0.06711616
2017,7,23,57957,-0.08355101
2017,7,24,57958,-0.02378455
2017,7,25,57959,-0.02138568
2017,7,26,57960,-0.02179793
2017,7,27,57961,0.00743180
2017,7,28,57962,0.00663802
2017,7,29,57963,0.02418935
2017,7,30,57964,0.06496347
2017,7,31,57965,0.10874343
2017,8,1,57966,0.05859100
2017,8,2,57967,0.06297407
2017,8,3,57968,0.03589949
2017,8,4,57969,0.01941324
2017,8,5,57970,0.00923399
2017,8,6,57971,-0.01551740
2017,8,7,57972,-0.02847030
2017,8,8,57973,-0.04420906
2017,8,9,57974,-0.04609437
2017,8,10,57975,-0.01178245
2017,8,11,57976,0.01149241
2017,8,12,57977,0.00630832
2017,8,13,57978,-0.02596932
2017,8,14,57979,-0.02749048
2017,8,15,57980,-0.05975002
2017,8,16,57981,-0.05232486
2017,8,17,57982,-0.04364315
2017,8,18,57983,-0.05938115
2017,8,19,57984,-0.06534197
2017,8,20,57985,-0.04091533
2017,8,21,57986,-0.01023496
2017,8,22,57987,-0.03264989
2017,8,23,57988,-0.05691834
2017,8,24,57989,-0.04453135
2017,8,25,57990,-0.02575606
2017,8,26,57991,-0.05274946
2017,8,27,57992,-0.03994410
2017,8,28,57993,-0.04150521
2017,8,29,57994,-0.05567798
2017,8,30,57995,-0.07342977
2017,8,31,57996,-0.02106564
2017,9,1,57997,-0.05900551
2017,9,2,57998,-0.03372071
2017,9,3,57999,-0.02992792
2017,9,4,58000,-0.03579041
2017,9,5,58001,-0.01625529
2017,9,6,58002,-0.02356944
2017,9,7,58003,-0.02276305
2017,9,8,58004,-0.02670670
2017,9,9,58005,-0.02600928
2017,9,10,58006,-0.04291326
2017,9,11,58007,-0.05887752
2017,9,12,58008,-0.04395604
2017,9,13,58009,-0.06970752
2017,9,14,58010,-0.05882244
2017,9,15,58011,-0.00774313
2017,9,16,58012,-0.01224361
2017,9,17,58013,0.02373717
2017,9,18,58014,0.01066132
2017,9,19,58015,-0.00179679
2017,9,20,58016,-0.03380108
2017,9,21,58017,-0.08129333
2017,9,22,58018,-0.08088661
2017,9,23,58019,-0.09075248
2017,9,24,58020,-0.10195556
2017,9,25,58021,-0.11986218
2017,9,26,58022,-0.06214676
2017,9,27,58023,-0.05308497
2017,9,28,58024,-0.02928598
2017,9,29,58025,0.00665463
2017,9,30,58026,-0.02252873
2017,10,1,58027,-0.03896190
2017,10,2,58028,-0.08842083
2017,10,3,58029,-0.02428641
2017,10,4,58030,-0.02177027
2017,10,5,58031,-0.01600262
2017,10,6,58032,-0.00532967
2017,10,7,58033,-0.02593298
2017,10,8,58034,-0.04624164
2017,10,9,58035,-0.05167115
2017,10,10,58036,-0.08533394
2017,10,11,58037,-0.08366289
2017,10,12,58038,-0.08615300
2017,10,13,58039,-0.03991332
2017,10,14,58040,-0.05629258
2017,10,15,58041,-0.09017931
2017,10,16,58042,-0.08462889
2017,10,17,58043,-0.09681618
2017,10,18,58044,-0.07948975
2017,10,19,58045,-0.07304465
2017,10,20,58046,-0.03109400
2017,10,21,58047,-0.07642389
2017,10,22,58048,-0.03114330
2017,10,23,58049,-0.00437628
2017,10,24,58050,-0.02201698
2017,10,25,58051,-0.03250800
2017,10,26,58052,-0.04447508
2017,10,27,58053,-0.04931826
2017,10,28,58054,-0.01884286
2017,10,29,58055,-0.04101725
2017,10,30,58056,-0.02416861
2017,10,31,58057,0.00988624
2017,11,1,58058,-0.02266938
2017,11,2,58059,-0.01365166
2017,11,3,58060,-0.01612442
2017,11,4,58061,-0.06390318
2017,11,5,58062,-0.05396621
2017,11,6,58063,-0.04639029
2017,11,7,58064,-0.07283441
2017,11,8,58065,-0.03887680
2017,11,9,58066,-0.05273895
2017,11,10,58067,-0.04149054
2017,11,11,58068,-0.05682023
2017,11,12,58069,-0.06046388
2017,11,13,58070,-0.05749705
2017,11,14,58071,-0.06898781
2017,11,15,58072,-0.07353533
2017,11,16,58073,-0.08048828
2017,11,17,58074,-0.07121424
2017,11,18,58075,-0.08091241
2017,11,19,58076,-0.04542137
2017,11,20,58077,-0.07224552
2017,11,21,58078,-0.09393821
2017,11,22,58079,-0.06525112
2017,11,23,58080,-0.05497790
2017,11,24,58081,-0.00179776
2017,11,25,58082,-0.03886113
2017,11,26,58083,-0.01189481
2017,11,27,58084,-0.07817483
2017,11,28,58085,-0.05004150
2017,11,29,58086,-0.06623708
2017,11,30,58087,-0.04481956
2017,12,1,58088,-0.02938005
2017,12,2,58089,-0.05080500
2017,12,3,58090,-0.04815846
2017,12,4,58091,-0.06730582
2017,12,5,58092,-0.04232110
2017,12,6,58093,-0.06358374
2017,12,7,58094,-0.03878783
2017,12,8,58095,-0.04026087
2017,12,9,58096,-0.00224497
2017,12,10,58097,0.00504701
2017,12,11,58098,0.00353636
2017,12,12,58099,-0.01030784
2017,12,13,58100,-0.01686773
2017,12,14,58101,-0.03019661
2017,12,15,58102,-0.00611064
2017,12,16,58103,-0.03077853
2017,12,17,58104,-0.04497178
2017,12,18,58105,-0.03444956
2017,12,19,58106,-0.03508645
2017,12,20,58107,-0.02245155
2017,12,21,58108,-0.05989931
2017,12,22,58109,-0.05286666
2017,12,23,58110,-0.03729198
2017,12,24,58111,-0.00749450
2017,12,25,58112,-0.04723088
2017,12,26,58113,-0.04341639
2017,12,27,58114,-0.02355962
2017,12,28,58115,-0.02334934
2017,12,29,58116,-0.05407341
2017,12,30,58117,-0.05272223
2017,12,31,58118,-0.03034950
2018,1,1,58119,-0.05156403
2018,1,2,58120,-0.03246373
2018,1,3,58121,-0.02746881
2018,1,4,58122,-0.05339987
2018,1,5,58123,-0.06701195
2018,1,6,58124,-0.06880885
2018,1,7,58125,-0.02617744
2018,1,8,58126,-0.01518110
2018,1,9,58127,-0.04030498
2018,1,10,58128,-0.05514572
2018,1,11,58129,-0.02293012
2018,1,12,58130,-0.03604310
2018,1,13,58131,-0.03832285
2018,1,14,58132,-0.03329659
2018,1,15,58133,-0.00971939
2018,1,16,58134,0.00379661
2018,1,17,58135,-0.00077251
2018,1,18,58136,-0.03009750
2018,1,19,58137,-0.03398724
2018,1,20,58138,-0.04723263
2018,1,21,58139,-0.05082776
2018,1,22,58140,-0.03230274
2018,1,23,58141,-0.04011107
2018,1,24,58142,-0.04001035
2018,1,25,58143,-0.01703509
2018,1,26,58144,-0.02243535
2018,1,27,58145,-0.04085241
2018,1,28,58146,-0.04264229
2018,1,29,58147,-0.04957890
2018,1,30,58148,-0.05163570
2018,1,31,58149,-0.02897421
2018,2,1,58150,-0.02801643
2018,2,2,58151,-0.02417129
2018,2,3,58152,-0.00674115
2018,2,4,58153,-0.02428314
2018,2,5,58154,-0.02083534
2018,2,6,58155,-0.02333896
2018,2,7,58156,-0.03655286
2018,2,8,58157,-0.00874738
2018,2,9,58158,-0.04142327
2018,2,10,58159,-0.05479181
2018,2,11,58160,-0.03332406
2018,2,12,58161,-0.01103928
2018,2,13,58162,-0.01583926
2018,2,14,58163,-0.01204844
2018,2,15,58164,-0.02811597
2018,2,16,58165,-0.05452007
2018,2,17,58166,-0.05743270
2018,2,18,58167,-0.05879925
2018,2,19,58168,-0.08517434
2018,2,20,58169,-0.08646607
2018,2,21,58170,-0.03346373
2018,2,22,58171,-0.02894369
2018,2,23,58172,-0.03443188
2018,2,24,58173,-0.06128938
2018,2,25,58174,-0.05617947
2018,2,26,58175,-0.05680871
2018,2,27,58176,-0.03991967
2018,2,28,58177,-0.09896510
2018,3,1,58178,-0.08763728
2018,3,2,58179,-0.03497040
2018,3,3,58180,-0.00712649
2018,3,4,58181,-0.02318280
2018,3,5,58182,-0.03925632
2018,3,6,58183,-0.00937036
2018,3,7,58184,-0.01609830
2018,3,8,58185,-0.03852212
2018,3,9,58186,-0.04359821
2018,3,10,58187,-0.04522360
2018,3,11,58188,0.00086436
2018,3,12,58189,-0.02420724
2018,3,13,58190,-0.01306028
2018,3,14,58191,-0.05300057
2018,3,15,58192,-0.06488588
2018,3,16,58193,-0.11149951
2018,3,17,58194,-0.10024476
2018,3,18,58195,-0.06988301
2018,3,19,58196,-0.05399004
2018,3,20,58197,0.02116542
2018,3,21,58198,0.01237794
2018,3,22,58199,0.00375565
2018,3,23,58200,-0.01038326
2018,3,24,58201,0.01644345
2018,3,25,58202,-0.01657770
2018,3,26,58203,-0.02428376
2018,3,27,58204,-0.01632302
2018,3,28,58205,0.01334037
2018,3,29,58206,-0.01207884
2018,3,30,58207,-0.01960926
2018,3,31,58208,-0.01118861
2018,4,1,58209,0.02275146
2018,4,2,58210,0.01183513
2018,4,3,58211,-0.01491797
2018,4,4,58212,-0.03065420
2018,4,5,58213,-0.02906819
2018,4,6,58214,-0.03326215
2018,4,7,58215,-0.01443164
2018,4,8,58216,-0.02703594
2018,4,9,58217,-0.02188158
2018,4,10,58218,-0.03201834
2018,4,11,58219,-0.02618977
2018,4,12,58220,0.00320022
2018,4,13,58221,0.00836090
2018,4,14,58222,0.02173709
2018,4,15,58223,-0.00087387
2018,4,16,58224,0.03782610
2018,4,17,58225,0.01355078
2018,4,18,58226,-0.01885797
2018,4,19,58227,-0.02695540
2018,4,20,58228,-0.02922649
2018,4,21,58229,-0.03578764
2018,4,22,58230,-0.02351768
2018,4,23,58231,-0.00000138
2018,4,24,58232,0.03585345
2018,4,25,58233,0.03088464
2018,4,26,58234,-0.00448216
2018,4,27,58235,-0.03816514
2018,4,28,58236,-0.00876663
2018,4,29,58237,0.03683742
2018,4,30,58238,0.00014245
2018,5,1,58239,-0.00866444
2018,5,2,58240,-0.01039161
2018,5,3,58241,-0.02345394
2018,5,4,58242,-0.01611510
2018,5,5,58243,0.01265518
2018,5,6,58244,0.03071668
2018,5,7,58245,0.01013287
2018,5,8,58246,0.01972333
2018,5,9,58247,0.01645788
2018,5,10,58248,0.01159928
2018,5,11,58249,-0.04144275
2018,5,12,58250,-0.02350500
2018,5,13,58251,-0.02190021
2018,5,14,58252,-0.02941486
2018,5,15,58253,-0.01521848
2018,5,16,58254,-0.03780704
2018,5,17,58255,-0.05930108
2018,5,18,58256,-0.02327114
2018,5,19,58257,-0.02128356
2018,5,20,58258,-0.00337134
2018,5,21,58259,-0.03141116
2018,5,22,58260,-0.02631621
2018,5,23,58261,-0.01687889
2018,5,24,58262,-0.03666728
2018,5,25,58263,-0.01612708
2018,5,26,58264,-0.02933385
2018,5,27,58265,-0.04027316
2018,5,28,58266,-0.02609458
2018,5,29,58267,-0.03330398
2018,5,30,58268,-0.03883982
2018,5,31,58269,-0.02001825
2018,6,1,58270,0.00984751
2018,6,2,58271,0.00520697
2018,6,3,58272,-0.03025437
2018,6,4,58273,-0.03806108
2018,6,5,58274,-0.01212676
2018,6,6,58275,0.01289528
2018,6,7,58276,0.01917749
2018,6,8,58277,0.00870808
2018,6,9,58278,-0.02666742
2018,6,10,58279,-0.02143682
2018,6,11,58280,0.00363197
2018,6,12,58281,0.03052871
2018,6,13,58282,0.01587163
2018,6,14,58283,0.00730890
2018,6,15,58284,0.01643356
2018,6,16,58285,0.01378833
2018,6,17,58286,0.01920694
2018,6,18,58287,0.01176239
2018,6,19,58288,0.00309125
2018,6,20,58289,0.01936486
2018,6,21,58290,-0.01039721
2018,6,22,58291,0.00473148
2018,6,23,58292,-0.02987371
2018,6,24,58293,-0.03699139
2018,6,25,58294,-0.03466801
2018,6,26,58295,-0.05384020
2018,6,27,58296,-0.08188991
2018,6,28,58297,-0.07428099
2018,6,29,58298,-0.04157114
2018,6,30,58299,-0.03600118
2018,7,1,58300,-0.03371590
2018,7,2,58301,-0.04750712
2018,7,3,58302,-0.00522801
2018,7,4,58303,-0.02165991
2018,7,5,58304,-0.01408808
2018,7,6,58305,-0.00279861
2018,7,7,58306,0.00090939
2018,7,8,58307,0.00135246
2018,7,9,58308,-0.00760201
2018,7,10,58309,0.01071077
2018,7,11,58310,0.04715428
2018,7,12,58311,0.02398775
2018,7,13,58312,-0.01656774
2018,7,14,58313,-0.02437888
2018,7,15,58314,-0.04306588
2018,7,16,58315,-0.04335327
2018,7,17,58316,0.01716647
2018,7,18,58317,0.03175217
2018,7,19,58318,0.03467461
2018,7,20,58319,0.04200250
2018,7,21,58320,0.03368132
2018,7,22,58321,-0.01157358
2018,7,23,58322,0.01347525
2018,7,24,58323,0.06452899
2018,7,25,58324,0.09717650
2018,7,26,58325,0.08736618
2018,7,27,58326,0.07071555
2018,7,28,58327,0.01847879
2018,7,29,58328,0.01432353
2018,7,30,58329,-0.00425993
2018,7,31,58330,-0.01148138
2018,8,1,58331,-0.01263248
2018,8,2,58332,0.02755999
2018,8,3,58333,0.03376559
2018,8,4,58334,0.03794659
2018,8,5,58335,0.05130997
2018,8,6,58336,0.00657186
2018,8,7,58337,-0.00241340
2018,8,8,58338,0.00660589
2018,8,9,58339,0.03354696
2018,8,10,58340,0.05416013
2018,8,11,58341,0.07832722
2018,8,12,58342,0.07768609
2018,8,13,58343,0.04871395
2018,8,14,58344,0.04177732
2018,8,15,58345,0.04302860
2018,8,16,58346,0.02756289
2018,8,17,58347,0.02360157
2018,8,18,58348,0.04710537
2018,8,19,58349,0.03170586
2018,8,20,58350,0.06590911
2018,8,21,58351,0.03153975
2018,8,22,58352,0.03685875
2018,8,23,58353,0.02748972
2018,8,24,58354,0.02189118
2018,8,25,58355,0.00417834
2018,8,26,58356,0.04220450
2018,8,27,58357,0.01874460
2018,8,28,58358,-0.03895459
2018,8,29,58359,-0.05044974
2018,8,30,58360,-0.01826544
2018,8,31,58361,-0.00485384
2018,9,1,58362,0.01406571
2018,9,2,58363,0.02467854
2018,9,3,58364,0.02906220
2018,9,4,58365,0.02638342
2018,9,5,58366,0.00968631
2018,9,6,58367,0.02144403
2018,9,7,58368,0.02278985
2018,9,8,58369,0.00685654
2018,9,9,58370,0.04138958
2018,9,10,58371,0.06091295
2018,9,11,58372,0.02782712
2018,9,12,58373,0.04889433
2018,9,13,58374,0.03858482
2018,9,14,58375,0.03157996
2018,9,15,58376,0.00197004
2018,9,16,58377,-0.00652778
2018,9,17,58378,0.01644690
2018,9,18,58379,0.01825212
2018,9,19,58380,0.00332519
2018,9,20,58381,0.00488081
2018,9,21,58382,-0.00607372
2018,9,22,58383,0.00839404
2018,9,23,58384,-0.03184444
2018,9,24,58385,-0.02995343
2018,9,25,58386,-0.03346432
2018,9,26,58387,-0.05584842
2018,9,27,58388,-0.04127421
2018,9,28,58389,0.01136061
2018,9,29,58390,0.00634508
2018,9,30,58391,-0.00059982
2018,10,1,58392,0.01825416
2018,10,2,58393,0.00290060
2018,10,3,58394,0.00608472
2018,10,4,58395,-0.00902610
2018,10,5,58396,-0.03287233
2018,10,6,58397,-0.04073131
2018,10,7,58398,-0.04038826
2018,10,8,58399,-0.02596774
2018,10,9,58400,-0.03072236
2018,10,10,58401,-0.05714214
2018,10,11,58402,-0.09844967
2018,10,12,58403,-0.06508402
2018,10,13,58404,-0.02795361
2018,10,14,58405,-0.02265428
2018,10,15,58406,-0.02302505
2018,10,16,58407,-0.06320707
2018,10,17,58408,-0.06825239
2018,10,18,58409,-0.02104071
2018,10,19,58410,-0.01038960
2018,10,20,58411,-0.02325466
2018,10,21,58412,-0.00293241
2018,10,22,58413,-0.00000081
2018,10,23,58414,0.01910497
2018,10,24,58415,0.02043726
2018,10,25,58416,0.02190680
2018,10,26,58417,0.00042571
2018,10,27,58418,0.00270787
2018,10,28,58419,0.04931247
2018,10,29,58420,0.01981043
2018,10,30,58421,-0.01009702
2018,10,31,58422,-0.01024046
2018,11,1,58423,0.02013418
2018,11,2,58424,-0.00883270
2018,11,3,58425,-0.02161903
2018,11,4,58426,-0.03875279
2018,11,5,58427,-0.02639486
2018,11,6,58428,0.00176828
2018,11,7,58429,0.02300140
2018,11,8,58430,-0.01563659
2018,11,9,58431,-0.02301217
2018,11,10,58432,-0.00275011
2018,11,11,58433,-0.01656418
2018,11,12,58434,0.01244995
2018,11,13,58435,0.04587361
2018,11,14,58436,0.03855295
2018,11,15,58437,0.00275915
2018,11,16,58438,-0.02425414
2018,11,17,58439,-0.02116707
2018,11,18,58440,-0.05652394
2018,11,19,58441,-0.01926787
2018,11,20,58442,-0.03109152
2018,11,21,58443,0.00093331
2018,11,22,58444,-0.02488511
2018,11,23,58445,-0.03122702
2018,11,24,58446,0.00765618
2018,11,25,58447,0.00631535
2018,11,26,58448,-0.02089413
2018,11,27,58449,-0.00098317
2018,11,28,58450,0.00849910
2018,11,29,58451,0.00778581
2018,11,30,58452,-0.00872791
2018,12,1,58453,-0.02433518
2018,12,2,58454,0.02017793
2018,12,3,58455,0.02586105
2018,12,4,58456,0.00080175
2018,12,5,58457,-0.03413330
2018,12,6,58458,-0.00926937
2018,12,7,58459,-0.00302556
2018,12,8,58460,0.00060683
2018,12,9,58461,-0.00912926
2018,12,10,58462,-0.01193350
2018,12,11,58463,-0.00051854
2018,12,12,58464,-0.02547740
2018,12,13,58465,-0.02859657
2018,12,14,58466,-0.02772908
2018,12,15,58467,-0.05281469
2018,12,16,58468,-0.05868248
2018,12,17,58469,-0.05920303
2018,12,18,58470,-0.04912729
2018,12,19,58471,-0.06419935
2018,12,20,58472,-0.04215173
2018,12,21,58473,-0.04945383
2018,12,22,58474,-0.03536877
2018,12,23,58475,-0.00293260
2018,12,24,58476,-0.00922662
2018,12,25,58477,-0.01211540
2018,12,26,58478,-0.05676593
2018,12,27,58479,-0.05641233
2018,12,28,58480,-0.01798726
2018,12,29,58481,0.00230426
2018,12,30,58482,-0.03005444
2018,12,31,58483,-0.03903702
2019,1,1,58484,-0.00538412
2019,1,2,58485,-0.03462200
2019,1,3,58486,-0.03566617
2019,1,4,58487,-0.07741173
2019,1,5,58488,-0.05307247
2019,1,6,58489,-0.06049887
2019,1,7,58490,-0.05505223
2019,1,8,58491,-0.08480639
2019,1,9,58492,-0.04710330
2019,1,10,58493,-0.06555354
2019,1,11,58494,-0.02960401
2019,1,12,58495,-0.00441885
2019,1,13,58496,0.00047109
2019,1,14,58497,0.02761676
2019,1,15,58498,-0.01620882
2019,1,16,58499,-0.03244668
2019,1,17,58500,-0.01196881
2019,1,18,58501,-0.00241772
2019,1,19,58502,0.00267700
2019,1,20,58503,-0.01937145
2019,1,21,58504,-0.04684691
2019,1,22,58505,-0.06289489
2019,1,23,58506,-0.08214126
2019,1,24,58507,-0.05113525
2019,1,25,58508,-0.02467155
2019,1,26,58509,-0.01496749
2019,1,27,58510,-0.01048733
2019,1,28,58511,0.01988069
2019,1,29,58512,0.01746517
2019,1,30,58513,0.03084588
2019,1,31,58514,-0.00258807
2019,2,1,58515,-0.03382397
2019,2,2,58516,-0.03028843
2019,2,3,58517,-0.01332915
2019,2,4,58518,0.00471410
2019,2,5,58519,-0.01254432
2019,2,6,58520,-0.02830951
2019,2,7,58521,-0.02732375
2019,2,8,58522,-0.01321819
2019,2,9,58523,0.00484603
2019,2,10,58524,-0.03511839
2019,2,11,58525,-0.03697619
2019,2,12,58526,-0.05239399
2019,2,13,58527,-0.00034991
2019,2,14,58528,-0.02275554
2019,2,15,58529,-0.06306007
2019,2,16,58530,-0.09109590
2019,2,17,58531,-0.06470421
2019,2,18,58532,-0.08963644
2019,2,19,58533,-0.04767277
2019,2,20,58534,-0.09072092
2019,2,21,58535,-0.10831334
2019,2,22,58536,-0.10325435
2019,2,23,58537,-0.08430050
2019,2,24,58538,-0.06057249
2019,2,25,58539,-0.08955575
2019,2,26,58540,-0.10804982
2019,2,27,58541,-0.08048177
2019,2,28,58542,-0.09022062
2019,3,1,58543,-0.11683956
2019,3,2,58544,-0.06656837
2019,3,3,58545,-0.04440552
2019,3,4,58546,-0.02676038
2019,3,5,58547,-0.04921100
2019,3,6,58548,-0.04964221
2019,3,7,58549,-0.08430168
2019,3,8,58550,-0.06452112
2019,3,9,58551,-0.01464540
2019,3,10,58552,-0.00312132
2019,3,11,58553,-0.01120418
2019,3,12,58554,-0.05266638
2019,3,13,58555,-0.05325384
2019,3,14,58556,-0.04357675
2019,3,15,58557,0.00024333
2019,3,16,58558,-0.01164735
2019,3,17,58559,-0.05398629
2019,3,18,58560,-0.06763233
2019,3,19,58561,-0.05174025
2019,3,20,58562,-0.05497968
2019,3,21,58563,-0.03844027
2019,3,22,58564,-0.03730478
2019,3,23,58565,-0.05372182
2019,3,24,58566,-0.01529524
2019,3,25,58567,-0.01609417
2019,3,26,58568,-0.00871090
2019,3,27,58569,0.00889928
2019,3,28,58570,0.01570040
2019,3,29,58571,-0.00027606
2019,3,30,58572,0.00535393
2019,3,31,58573,0.00465120
2019,4,1,58574,-0.05499977
2019,4,2,58575,-0.07895306
2019,4,3,58576,-0.02834908
2019,4,4,58577,-0.03498140
2019,4,5,58578,-0.01213918
2019,4,6,58579,0.00939734
2019,4,7,58580,-0.00105502
2019,4,8,58581,0.00548186
2019,4,9,58582,-0.01489567
2019,4,10,58583,0.00469055
2019,4,11,58584,-0.03805696
2019,4,12,58585,-0.01892020
2019,4,13,58586,-0.02558226
2019,4,14,58587,-0.07340915
2019,4,15,58588,-0.06232127
2019,4,16,58589,-0.04033821
2019,4,17,58590,-0.01428915
2019,4,18,58591,-0.00705639
2019,4,19,58592,-0.02536825
2019,4,20,58593,0.01172990
2019,4,21,58594,0.00679458
2019,4,22,58595,-0.01103797
2019,4,23,58596,-0.00367187
2019,4,24,58597,-0.00243784
2019,4,25,58598,-0.01470716
2019,4,26,58599,0.01584499
2019,4,27,58600,0.01144738
2019,4,28,58601,-0.01150857
2019,4,29,58602,-0.04456534
2019,4,30,58603,-0.03324552
2019,5,1,58604,0.02075248
2019,5,2,58605,0.01270857
2019,5,3,58606,-0.04160388
2019,5,4,58607,-0.00097851
2019,5,5,58608,0.04589609
2019,5,6,58609,0.04367731
2019,5,7,58610,0.01051394
2019,5,8,58611,0.01600454
2019,5,9,58612,0.07542577
2019,5,10,58613,0.06414880
2019,5,11,58614,0.03905047
2019,5,12,58615,0.03566198
2019,5,13,58616,0.00567335
2019,5,14,58617,0.03256482
2019,5,15,58618,0.04748762
2019,5,16,58619,0.02260412
2019,5,17,58620,0.04390570
2019,5,18,58621,0.01086107
2019,5,19,58622,-0.00524667
2019,5,20,58623,-0.00603641
2019,5,21,58624,0.00372184
2019,5,22,58625,0.02016312
2019,5,23,58626,-0.00858007
2019,5,24,58627,-0.00558803
2019,5,25,58628,-0.01444106
2019,5,26,58629,-0.00303067
2019,5,27,58630,-0.02434205
2019,5,28,58631,-0.02752708
2019,5,29,58632,-0.04441186
2019,5,30,58633,-0.03597237
2019,5,31,58634,-0.03647002
2019,6,1,58635,-0.01769889
2019,6,2,58636,-0.02920076
2019,6,3,58637,-0.03193490
2019,6,4,58638,-0.02196037
2019,6,5,58639,0.01049296
2019,6,6,58640,-0.01621899
2019,6,7,58641,0.02848445
2019,6,8,58642,-0.03367260
2019,6,9,58643,-0.01636271
2019,6,10,58644,-0.01059239
2019,6,11,58645,0.01271424
2019,6,12,58646,0.00919882
2019,6,13,58647,0.02799029
2019,6,14,58648,0.04469429
2019,6,15,58649,0.01932372
2019,6,16,58650,0.00505487
2019,6,17,58651,-0.02174657
2019,6,18,58652,-0.02590363
2019,6,19,58653,-0.05113975
2019,6,20,58654,-0.02145605
2019,6,21,58655,-0.02406492
2019,6,22,58656,-0.03477880
2019,6,23,58657,-0.01207433
2019,6,24,58658,0.02072609
2019,6,25,58659,0.01071940
2019,6,26,58660,-0.02347812
2019,6,27,58661,-0.01603924
2019,6,28,58662,-0.01315117
2019,6,29,58663,0.02004162
